0,1,2
2450418.959,45.46,2.98
2450545.771,-20.04,2.9
2450787.014,-104.36,2.98
2450807.062,-101.83,3.33
2450837.758,-162.1,2.78
2450838.784,-147.19,3.52
2450861.73,-62.61,2.95
2450862.725,-73.59,2.85
2451073.059,-89.17,3.0
2451170.895,-115.1,2.93
2451226.83,-141.17,3.61
2451227.758,-135.7,3.24
2451228.852,-122.18,2.81
2451229.774,-114.0,3.36
2451550.879,-34.7,3.49
2451551.909,-81.1,3.06
2451552.857,-102.74,2.78
2451580.847,-86.84,3.01
2451581.757,-102.36,3.31
2451582.792,-100.49,3.12
2451583.913,-87.25,3.63
2451584.75,-83.5,2.42
2451585.909,-60.5,3.45
2451793.121,72.21,3.69
2451882.943,0.0,3.49
2451884.089,13.61,3.19
2451898.074,26.03,3.33
2451899.048,33.61,3.19
2451900.068,54.51,3.23
2451973.75,122.55,8.46
2451974.767,137.78,8.34
2452003.75,163.11,8.22
2452007.762,194.95,3.38
2452134.136,266.66,3.72
2452188.147,214.79,3.77
2452218.983,241.55,3.51
2452220.083,245.57,4.48
2452235.89,271.74,3.42
2452236.911,262.27,3.69
2452238.897,186.99,3.7
2452242.935,189.41,3.45
2452307.814,257.21,3.39
2452334.776,229.78,4.2
2452516.137,8.88,3.45
2452536.103,63.77,3.5
NaN,NaN,NaN
