0,1,2
2455932.841253,-34.7,18.6
2455933.821938,67.3,23.9
2455934.857994,48.0,21.8
2455939.945964,-42.6,20.2
2455941.020182,-49.5,27.0
2455957.905296,-8.2,21.4
2455958.785164,-29.3,20.1
2455959.818953,0.0,12.0
2455960.759119,30.1,17.0
2455970.971372,-18.7,24.6
2455971.796286,-51.7,42.5
2455972.970059,13.5,29.8
2455981.771272,8.6,23.5
2455982.697156,87.5,15.9
2455984.894042,-90.5,18.9
2455986.80501,27.0,19.6
2455987.644768,102.1,19.6
2455994.824805,19.0,20.2
2455996.733645,139.4,18.7
2455997.744411,-66.6,17.7
2455998.649923,-63.6,29.6
2456021.7015,-7.3,22.9
2456022.646374,81.9,17.3
2456023.637192,49.5,16.1
2456024.64674,-6.3,14.0
2456025.693014,-4.1,16.4
2456026.718364,47.8,30.4
2456028.683648,7.1,18.3
2456029.690867,13.7,18.4
2456030.724779,89.9,23.6
2456031.705049,85.2,20.7
2456032.735355,48.4,24.8
2456033.638578,-18.2,12.0
NaN,NaN,NaN
