0,1,2
2451308.7203,19542.0,6.0
2451308.7324,19540.0,6.0
2451393.4965,19615.0,5.0
2451610.8848,19636.0,6.0
2451614.8687,19601.0,7.0
2451615.8509,19589.0,6.0
2451616.8393,19588.0,6.0
2451619.7683,19566.0,5.0
2451620.8294,19563.0,6.0
2451621.7113,19565.0,6.0
2451622.74,19568.0,6.0
2451623.8278,19569.0,7.0
2451624.7265,19573.0,8.0
2451625.7093,19575.0,6.0
2451626.7575,19563.0,5.0
2451627.7305,19559.0,5.0
2451628.7165,19572.0,6.0
2451630.7085,19569.0,6.0
2451631.6595,19578.0,6.0
2451632.6534,19590.0,5.0
2451633.7008,19584.0,5.0
2451634.6902,19590.0,7.0
2451635.7176,19606.0,6.0
2451638.7299,19594.0,6.0
2451639.6765,19617.0,6.0
2451640.7417,19615.0,5.0
2451641.711,19626.0,6.0
2451642.6778,19627.0,5.0
2451643.7995,19626.0,6.0
2451644.7644,19634.0,6.0
2451645.712,19642.0,6.0
2451646.8171,19643.0,5.0
2451665.6977,19618.0,6.0
2451670.7388,19611.0,6.0
2451674.7029,19606.0,8.0
2451674.7145,19598.0,7.0
2451675.5861,19598.0,8.0
2451675.5977,19616.0,7.0
2451683.5357,19569.0,9.0
2451683.5474,19592.0,9.0
2451687.539,19562.0,6.0
2451689.6543,19567.0,9.0
2451691.6782,19565.0,9.0
2451692.6596,19558.0,6.0
2451694.5863,19574.0,6.0
2451696.5103,19575.0,11.0
2451698.5018,19596.0,8.0
2451700.6126,19590.0,7.0
2451702.5842,19604.0,7.0
2451746.5275,19563.0,8.0
2451749.5099,19557.0,5.0
2451750.5256,19546.0,7.0
2451753.5253,19558.0,6.0
2451758.5753,19567.0,9.0
2451782.5793,19653.0,12.0
2451784.4775,19687.0,12.0
2451955.8752,19613.0,6.0
2451956.8794,19620.0,5.0
2451963.8205,19652.0,5.0
2451976.8653,19664.0,6.0
2451979.8076,19662.0,6.0
2451979.8193,19669.0,5.0
2451984.8881,19629.0,6.0
2451984.8998,19633.0,6.0
2451985.7624,19640.0,6.0
2451985.7741,19646.0,6.0
2451997.7548,19572.0,9.0
2452053.6157,19606.0,7.0
2452073.6579,19527.0,9.0
2452073.6695,19547.0,8.0
2452082.5539,19582.0,7.0
2452082.5656,19588.0,7.0
2452087.6258,19623.0,7.0
2452309.8427,19606.0,5.0
2452310.8167,19608.0,5.0
2452312.8544,19584.0,5.0
2452313.8516,19581.0,5.0
2452315.8378,19580.0,5.0
2452318.8614,19571.0,4.0
2452321.8531,19555.0,4.0
2452345.7891,19674.0,4.0
2452345.8024,19656.0,4.0
2452345.8894,19661.0,5.0
2452345.9028,19665.0,5.0
2452411.6946,19680.0,13.0
2452433.611,19608.0,6.0
2452433.6251,19609.0,6.0
2452438.6149,19581.0,6.0
2452438.6286,19593.0,6.0
2452454.599,19564.0,6.0
2452454.6131,19569.0,6.0
2452668.8453,19682.0,5.0
2452668.8574,19697.0,5.0
2452687.7856,19617.0,5.0
2452712.8134,19608.0,7.0
2452794.6,19667.0,9.0
2452794.612,19689.0,9.0
2452796.631,19657.0,6.0
2452796.6429,19665.0,6.0
NaN,NaN,NaN
