0,1,2
2452984.709298,16474.42,1.24
2452999.807909,16462.71,1.5
2453002.711728,16463.53,1.29
2453036.628899,16447.13,1.21
2453046.577224,16452.89,1.12
2453049.583574,16450.89,1.04
2453051.656694,16448.43,1.16
2453055.686947,16450.0,1.18
2453060.620005,16441.43,1.14
2453335.821774,16455.91,0.51
2453337.823841,16453.22,0.53
2453339.798461,16453.94,0.53
2453342.752457,16455.85,0.72
2453377.740878,16452.06,0.49
2453412.611866,16453.52,0.62
2453467.510395,16458.87,0.71
2453674.806835,16469.45,0.41
2453695.730206,16460.59,0.36
2453759.602709,16438.43,0.49
2453761.617867,16437.77,0.53
2453764.651038,16439.2,0.4
2453782.661412,16440.73,0.57
2453787.63757,16445.23,0.47
2453809.555394,16451.83,0.45
2453811.586242,16453.0,0.48
2453814.578411,16451.43,0.46
2453815.491566,16453.79,0.46
2453817.606121,16454.27,0.57
2453833.561272,16462.81,0.49
2453861.473702,16479.28,0.54
2453863.4742,16477.64,0.45
2453865.467606,16478.03,0.43
2453868.466133,16479.02,0.52
2454077.779993,16450.94,0.49
2454079.719584,16450.72,0.53
2454081.751674,16449.21,0.61
2454115.653947,16455.79,1.12
2454136.626344,16455.42,0.47
2454167.560389,16458.21,0.46
2454171.563762,16458.49,0.44
2454196.513135,16461.53,0.51
2454202.546716,16463.58,0.54
2454225.526994,16469.93,1.0
2454233.470745,16471.81,1.7
2454314.93078,16484.67,0.83
2454319.91833,16488.33,0.71
2454343.915073,16476.99,0.62
2454345.900472,16475.83,0.5
2454347.899787,16474.4,0.57
2454349.887872,16474.7,0.59
2454385.805479,16456.37,0.72
2454386.7747,16457.05,0.55
2454392.827261,16454.77,0.58
2454452.750788,16436.23,0.62
2454484.661792,16446.07,0.5
2454486.601072,16446.65,0.67
2454523.627424,16463.7,0.53
2454567.481355,16484.74,0.47
NaN,NaN,NaN
