0,1,2
2453674.79679,18278.05,1.47
2453692.862406,18277.38,1.42
2453699.842505,18295.94,1.4
2453721.855948,18310.43,1.27
2453728.752368,18310.82,1.29
2453758.65684,18367.99,1.89
2453764.700939,18342.64,1.07
2453784.639213,18382.99,1.29
2453817.563693,18437.27,1.42
2453831.568277,18419.25,1.32
2453861.565109,18449.17,2.27
2454050.825005,18292.13,1.48
2454054.86434,18316.15,1.3
2454078.820633,18297.99,1.29
2454082.782093,18262.91,1.83
2454114.702923,18265.73,2.96
2454122.71593,18256.82,1.55
NaN,NaN,NaN
