0,1,2
2454029.79264,-5060.7,6.3
2454029.80422,-5075.7,6.3
2454038.83579,-5009.3,5.7
2454038.84718,-5012.5,6.0
2454069.78922,-5075.9,7.6
2454069.81454,-5080.7,6.3
2454132.62897,-5000.5,5.0
2454132.64037,-5010.7,5.0
2454137.62078,-5023.3,5.6
2454137.63218,-5030.1,5.0
2454144.58745,-5044.2,4.9
2454144.59885,-5036.8,5.2
2454151.59608,-5044.5,4.8
2454156.52101,-5072.6,5.2
2454160.52499,-5074.7,6.6
2454163.57158,-5040.4,4.4
2454167.58467,-5025.0,5.3
2454173.5399,-5006.1,5.0
2454176.55337,-5018.7,5.2
NaN,NaN,NaN
