0,1,2,3,4,5,6
NaN,NaN,NaN,NaN,NaN,NaN,NaN
2455640.89838,52.597,72.569,NaN,NaN,NaN,NaN
2455641.895637,9.258,69.744,NaN,NaN,NaN,NaN
2455642.890914,-164.855,138.812,NaN,NaN,NaN,NaN
2455643.883183,108.877,94.471,NaN,NaN,NaN,NaN
2455644.916736,128.3,61.439,NaN,NaN,NaN,NaN
2455645.911296,165.374,73.865,NaN,NaN,NaN,NaN
2455664.831632,56.292,66.129,NaN,NaN,NaN,NaN
2455665.825498,-157.539,109.281,NaN,NaN,NaN,NaN
2455666.83022,-50.708,117.77,NaN,NaN,NaN,NaN
2455667.836227,64.066,66.144,NaN,NaN,NaN,NaN
2455668.842627,-22.786,92.24,NaN,NaN,NaN,NaN
2455669.866944,122.31,88.884,NaN,NaN,NaN,NaN
2455671.966412,-92.336,87.177,NaN,NaN,NaN,NaN
2455672.936551,-46.332,85.955,NaN,NaN,NaN,NaN
2455673.953924,-28.827,100.529,NaN,NaN,NaN,NaN
2455694.893391,-235.759,94.363,NaN,NaN,NaN,NaN
2455695.847176,-77.028,98.04,NaN,NaN,NaN,NaN
2455695.886667,-192.252,103.306,NaN,NaN,NaN,NaN
2455696.85059,125.81,119.772,NaN,NaN,NaN,NaN
2455696.890567,215.971,129.211,NaN,NaN,NaN,NaN
2455697.861366,-45.649,76.268,NaN,NaN,NaN,NaN
2455697.90191,72.83,76.176,NaN,NaN,NaN,NaN
2455698.886204,7.383,71.051,NaN,NaN,NaN,NaN
2455727.752199,28.911,88.858,NaN,NaN,NaN,NaN
2455728.746007,57.304,83.182,NaN,NaN,NaN,NaN
2455753.652199,-151.335,94.272,NaN,NaN,NaN,NaN
2455758.663958,-61.356,71.866,NaN,NaN,NaN,NaN
2455965.000694,-60.983,92.818,NaN,NaN,NaN,NaN
2455968.990382,113.503,145.607,NaN,NaN,NaN,NaN
2455991.935243,-13.101,90.7,NaN,NaN,NaN,NaN
2455991.982975,34.529,74.475,NaN,NaN,NaN,NaN
2455998.936944,-19.608,79.21,NaN,NaN,NaN,NaN
2456022.8586,46.337,65.213,NaN,NaN,NaN,NaN
2456025.857674,65.446,96.099,NaN,NaN,NaN,NaN
2456027.872222,-54.645,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
