0,1,2
2452311.964,-39.6,5.9
2452507.25607,16.0,3.9
2452541.26302,33.2,3.7
2452655.94596,21.4,3.6
2452677.01385,5.7,6.2
2452888.23459,-50.1,4.0
2452896.19715,-48.4,3.4
2452923.2079,-48.6,4.6
2452974.17698,-42.9,4.9
2452999.96007,-23.7,3.7
2453023.90113,-25.3,3.1
2453051.92008,-31.6,3.9
2453214.2742,22.5,5.0
2453246.32441,18.0,4.7
2453284.20514,26.4,4.4
2453306.14111,20.2,3.5
2453311.15441,28.6,3.4
2453332.0863,36.6,3.5
2453339.20021,43.5,4.1
2453362.02683,45.7,4.1
2453366.04489,51.0,4.8
2453401.90584,20.5,3.6
2453424.90587,16.3,6.3
2453424.92187,25.8,5.4
2453447.93126,16.0,6.3
2453579.24285,-32.5,4.4
2453600.23799,-27.8,3.8
2453635.25196,-29.7,5.0
2453659.26573,-48.9,4.2
2453693.17589,-28.8,3.9
2453727.08594,-10.6,3.7
2453743.05247,-7.2,3.8
2453774.92427,14.6,4.4
2453809.91688,12.8,4.6
2453938.2945,49.2,4.4
2453963.29661,34.6,3.8
2454018.17496,38.3,3.8
2454051.06681,15.6,3.5
2454087.15142,6.0,5.5
2454089.13018,14.5,4.1
2454112.96188,-2.3,4.2
2454142.97154,-1.0,3.4
2454170.91468,-22.9,5.2
2454305.26627,-43.5,4.7
2454338.25207,-49.6,4.5
2454378.20983,-39.0,4.2
2454416.05343,-30.2,3.7
2454458.10607,-31.9,4.4
2454493.00758,0.0,3.8
2454526.92907,17.8,4.6
2454702.30722,30.5,3.4
2454756.19459,30.6,3.8
2454796.06006,20.8,3.7
2454818.04972,-1.9,4.0
2454856.01989,-14.6,3.7
2455075.31961,-30.4,4.0
2455131.15632,-11.6,3.2
2455183.04922,5.1,3.8
2455234.98763,20.8,3.5
2455266.91271,39.1,3.8
2455398.29099,43.8,3.9
2455439.25969,24.8,3.5
2455468.17983,21.2,3.9
2455502.14696,27.9,4.0
2455525.07454,13.2,4.2
2455525.2075,20.9,4.2
2455545.09659,-2.7,3.9
2455581.98008,3.5,3.6
2455759.28687,-16.7,3.8
2455786.29592,-9.4,3.9
2455811.27161,-18.8,3.7
2455854.18481,-4.7,3.8
2455879.12898,-5.0,4.1
2455920.00604,22.0,4.2
NaN,NaN,NaN
