0,1,2,3,4,5,6
NaN,NaN,NaN,NaN,NaN,NaN,NaN
2454956.914896,NaN,NaN,NaN,NaN,NaN,NaN
2454957.945405,NaN,NaN,NaN,NaN,NaN,NaN
2454958.911319,NaN,NaN,NaN,NaN,NaN,NaN
2454959.925938,156.908,100.919,NaN,NaN,NaN,NaN
2454962.922836,-23.069,121.873,NaN,NaN,NaN,NaN
2454963.888808,69.133,124.534,NaN,NaN,NaN,NaN
2454965.908669,30.789,79.032,NaN,NaN,NaN,NaN
2454984.833947,-69.156,69.409,NaN,NaN,NaN,NaN
2454986.890197,-176.899,88.798,NaN,NaN,NaN,NaN
2454988.903252,42.039,95.75,NaN,NaN,NaN,NaN
2454990.79772,36.716,115.252,NaN,NaN,NaN,NaN
2454993.802292,-46.365,90.196,NaN,NaN,NaN,NaN
2454994.791539,-12.448,79.105,NaN,NaN,NaN,NaN
2454995.895799,-36.392,111.107,NaN,NaN,NaN,NaN
2455014.80037,-80.283,81.16,NaN,NaN,NaN,NaN
2455020.842685,12.727,91.347,NaN,NaN,NaN,NaN
2455021.848449,-16.43,104.428,NaN,NaN,NaN,NaN
2455023.833229,42.818,108.537,NaN,NaN,NaN,NaN
2455024.785949,14.961,99.78,NaN,NaN,NaN,NaN
2455484.613032,54.95,NaN,NaN,NaN,NaN,NaN
2455521.551042,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
