0,1,2
2454746.750752,11548.4,5.55
2454747.504842,11516.2,5.59
2454747.57978,11505.97,7.11
2454747.586192,11512.99,6.77
2454747.592603,11499.59,6.65
2454747.598784,11503.13,7.81
2454747.605195,11501.41,8.19
2454747.611549,11489.4,8.85
2454747.617718,11496.53,8.11
2454747.624372,11481.37,8.08
2454747.630668,11504.86,7.16
2454747.636837,11519.29,8.12
2454747.643307,11497.37,8.08
2454747.650089,11523.99,7.66
2454747.655956,11506.07,6.12
2454747.66231,11506.22,6.48
2454747.668664,11495.28,7.06
2454747.675076,11485.67,6.34
2454747.681372,11492.07,6.24
2454747.687841,11464.78,6.16
2454747.694137,11458.35,5.71
2454747.700491,11472.4,6.18
2454747.706729,11468.78,6.55
2454747.713256,11452.66,6.19
2454747.719494,11465.19,6.25
2454747.725906,11465.26,5.91
2454747.73226,11484.27,6.03
2454747.738672,11460.37,6.89
2454747.744968,11468.63,6.68
2454747.751264,11459.86,6.85
2454747.757617,11464.32,7.34
2454747.764029,11476.62,7.59
2454747.770383,11461.43,7.83
2454747.776621,11496.9,8.18
2454747.783206,11460.28,8.86
2454747.789329,11477.87,8.75
2454747.795798,11453.89,9.16
2454748.775349,11426.89,4.06
2454749.703663,11531.25,2.7
2454750.655365,11539.33,2.4
2454753.74191,11547.05,4.14
2454754.75034,11432.95,2.99
2454755.730495,11439.08,2.61
NaN,NaN,NaN
