0,1,2
2453002.671503,122.4,8.8
2453003.685247,126.9,5.6
2453006.66204,132.1,5.2
2453008.664059,130.4,4.8
2453010.804767,113.4,4.7
2453013.793987,106.2,4.9
2453042.727963,-120.0,4.7
2453061.667551,126.5,4.0
2453065.646834,111.3,5.8
2453071.64382,106.7,5.5
2453073.63818,91.7,4.6
2453082.623709,53.4,5.7
2453083.595357,45.1,6.4
2453088.593775,30.7,11.3
2453089.59575,0.8,5.5
2453092.597983,-25.5,6.2
2453094.58657,-51.0,5.9
2453095.586413,-72.2,6.2
2453096.587432,-75.0,9.3
2453098.576213,-173.1,6.4
2453264.951365,-194.0,9.8
2453265.947438,-238.2,10.5
2453266.945977,-264.2,13.1
2453266.95947,-286.8,11.6
2453283.922407,118.8,9.6
2453318.81926,-142.8,6.6
2453335.92177,143.4,6.3
2453338.906008,132.1,5.4
2453377.819405,-279.6,6.1
2453378.81188,-161.3,5.2
2453379.802247,-39.7,5.2
2453381.644284,74.4,4.7
2453384.646538,112.5,5.8
2453724.855831,88.1,5.3
2453731.697227,57.8,5.0
2453738.674709,36.4,4.9
2453743.810196,14.1,5.7
2453748.647234,-17.8,5.6
2454039.850147,-104.1,5.5
2454054.964568,68.8,7.3
2454055.952778,49.3,6.5
2454067.76281,22.1,6.0
2454374.924086,32.7,8.6
2454394.864468,-12.1,8.5
2454440.883298,11.9,8.5
2454467.826532,-121.9,6.3
2454487.613032,40.4,5.6
2454515.689341,-55.6,5.7
2454550.600301,23.1,5.5
2454759.878895,34.3,4.9
2454776.839187,2.0,6.7
2454787.793398,-40.8,5.1
2454907.617522,-94.4,5.1
2455089.96886,76.4,4.1
2455104.917965,54.0,4.6
2455123.882222,-44.4,4.6
2455172.734743,-0.4,4.6
2455172.749345,3.0,4.9
2455180.715307,-65.0,5.3
2455190.692697,-257.0,4.9
2455190.704818,-252.3,6.3
2455195.678923,-47.7,5.1
2455200.809909,85.1,4.5
2455206.665616,75.9,4.5
2455208.646672,72.6,5.7
2455266.634586,81.1,4.6
2455274.598361,57.1,4.6
2455280.605398,24.3,5.6
2455450.974863,25.2,5.2
2455469.928975,-81.7,4.4
2455481.884352,110.8,4.8
2455494.004309,71.2,4.9
2455500.853302,41.1,6.0
2455505.824457,21.2,4.8
2455510.8095,-13.9,5.5
2455511.813809,-18.4,4.7
2455518.798148,-139.1,4.9
2455518.943518,-148.8,4.6
2455524.791579,-97.7,6.0
2455526.75923,51.2,5.8
2455526.767959,56.5,6.1
2455527.921902,89.2,4.6
2455528.921753,105.1,5.5
2455530.757847,120.6,5.3
2455532.760658,117.6,4.8
2455544.730827,81.8,4.9
2455545.87171,87.7,5.2
2455547.71798,78.6,6.5
2455547.720596,81.2,7.8
2455550.70313,75.8,5.5
2455556.688398,43.4,5.0
2455557.842853,40.1,4.9
2455566.657803,-18.4,5.6
2455566.666973,-19.0,4.9
2455569.670948,-50.7,4.5
2455571.65956,-94.0,7.4
2455571.662188,-99.5,7.5
2455582.777052,75.1,5.4
NaN,NaN,NaN
