0,1,2
2451219.8394,12958.0,6.0
2451219.8465,12954.0,4.0
2451220.8645,12962.0,4.0
2451223.8822,12952.0,4.0
2451224.8302,12943.0,4.0
2451256.8549,12939.0,5.0
2451297.8479,12937.0,4.0
2451702.7352,12954.0,6.0
2452090.6507,12899.0,4.0
2452101.6133,12888.0,5.0
2452142.5822,12913.0,4.0
2452177.5308,12908.0,7.0
2452353.8665,12936.0,3.0
2452354.7434,12937.0,3.0
2452359.7892,12943.0,3.0
2452361.7667,12940.0,3.0
2452434.7056,12923.0,4.0
2452437.7078,12924.0,5.0
2452439.5814,12910.0,4.0
2452441.6265,12921.0,4.0
2452445.7243,12923.0,4.0
2452450.6585,12923.0,4.0
2452454.683,12916.0,4.0
2452486.5376,12904.0,6.0
2452490.5821,12912.0,4.0
2452495.586,12899.0,4.0
2452497.5408,12913.0,4.0
2452704.9029,12929.0,4.0
2452712.8544,12937.0,3.0
NaN,NaN,NaN
