0,1,2
2451090.325,-17021.0,10.0
2451090.3375,-17040.0,10.0
2451119.3307,-16902.0,11.0
2451352.5513,-16996.0,8.0
2451390.4781,-17061.0,11.0
2451392.4509,-16972.0,10.0
2451422.4075,-16934.0,9.0
2451423.4019,-16957.0,9.0
2451438.3769,-16928.0,8.0
2451442.3646,-17013.0,8.0
2451467.331,-17047.0,9.0
2451511.2756,-17069.0,9.0
2451687.5789,-17071.0,10.0
2451690.5871,-17044.0,9.0
2451754.4968,-16925.0,10.0
2451756.5304,-16985.0,9.0
2451784.4532,-16951.0,14.0
2451803.3532,-16925.0,9.0
2452074.5827,-17072.0,8.0
2452079.5919,-16932.0,10.0
2452080.5358,-17045.0,8.0
2452081.5628,-17010.0,9.0
2452111.4916,-17064.0,11.0
2452112.4723,-17005.0,8.0
2452112.4856,-17007.0,8.0
2452113.5336,-16931.0,9.0
2452114.4865,-17051.0,9.0
2452115.5086,-17036.0,9.0
2452116.4836,-16940.0,10.0
2452117.4517,-17032.0,8.0
2452136.4622,-17067.0,8.0
2452139.4242,-17056.0,8.0
2452142.5289,-17069.0,8.0
2452158.4363,-17041.0,12.0
2452163.4207,-16942.0,13.0
2452164.299,-17065.0,11.0
2452217.3121,-17073.0,8.0
2452220.3095,-17071.0,13.0
2452413.6044,-16921.0,12.0
2452482.4932,-17003.0,9.0
2452483.4424,-17080.0,9.0
2452486.4327,-17080.0,11.0
2452487.5139,-16983.0,12.0
2452488.5167,-16958.0,13.0
2452508.4127,-17051.0,11.0
2452559.3893,-16964.0,10.0
2452797.539,-16942.0,9.0
2452802.5744,-17076.0,9.0
2452852.4595,-17054.0,10.0
2452853.4807,-16954.0,9.0
2452854.5143,-17063.0,8.0
2452855.5088,-17067.0,8.0
2452856.5748,-16957.0,9.0
2452857.5442,-17063.0,10.0
2452885.393,-17047.0,10.0
2452888.4151,-17028.0,10.0
NaN,NaN,NaN
