0,1,2
2454339.932,23.92,1.57
2454399.842,21.61,1.59
2454456.806,-30.29,1.61
2454675.006,8.82,1.71
2454689.004,13.91,1.6
2454717.945,24.71,1.53
2454722.895,31.39,1.6
2454779.854,8.37,1.7
2454790.889,1.82,1.64
2454805.807,-18.24,1.54
2454838.768,-46.7,1.61
2454846.745,-54.5,1.69
2454867.754,-61.16,3.56
2454987.118,-25.11,1.69
2455015.049,-3.83,1.54
2455016.081,-1.47,1.41
2455027.089,8.26,1.61
2455049.038,22.34,1.56
2455076.091,22.9,1.6
2455081.091,21.97,1.55
2455084.143,15.79,1.6
2455109.955,15.55,1.63
2455133.975,0.0,1.6
2455169.86,-23.21,1.57
2455187.855,-42.72,1.55
2455198.771,-51.25,1.55
2455229.722,-63.75,1.43
2455250.713,-67.93,1.5
NaN,NaN,NaN
