0,1,2
2451922.8047,3855.0,6.0
2451924.8036,3816.0,7.0
2451924.8152,3820.0,7.0
2451925.7411,3814.0,7.0
2451926.7928,3773.0,10.0
2451962.6657,3886.0,7.0
2451963.6966,3880.0,6.0
2451964.6825,3899.0,7.0
2451968.6845,3861.0,7.0
2451969.6659,3866.0,7.0
2451973.6558,3853.0,7.0
2451976.6672,3817.0,7.0
2451980.6491,3669.0,6.0
2451980.6608,3665.0,7.0
2451982.6857,3717.0,8.0
2451982.6974,3701.0,8.0
2451984.7522,3789.0,14.0
2451984.7639,3807.0,16.0
2451988.6085,3847.0,7.0
2451992.6336,3888.0,14.0
2451994.6458,3872.0,9.0
2451996.7059,3878.0,9.0
2451998.663,3869.0,14.0
2452000.6246,3881.0,11.0
2452049.4664,3895.0,12.0
2452049.4825,3910.0,12.0
2452055.4776,3874.0,12.0
2452055.4945,3908.0,17.0
2452289.797,3685.0,6.0
2452289.8086,3684.0,6.0
2452291.741,3652.0,7.0
2452291.7527,3651.0,6.0
2452293.7348,3720.0,5.0
2452293.7465,3736.0,5.0
2452309.6832,3858.0,5.0
2452310.6717,3859.0,5.0
2452312.7141,3866.0,5.0
2452317.6648,3869.0,7.0
2452328.7167,3843.0,6.0
2452344.6897,3699.0,6.0
2452370.5675,3853.0,7.0
2452899.8963,3755.0,9.0
2452909.8593,3569.0,23.0
NaN,NaN,NaN
