0,1,2
2453000.21377,12.9,4.6
2453081.12751,33.2,4.8
2453311.25752,28.0,4.4
2453427.12651,22.6,5.1
2453500.0148,-9.6,5.5
2453660.31478,-17.7,4.5
2453729.21876,-29.6,4.7
2453812.09846,-20.4,4.6
2453886.96433,-17.7,6.5
2454022.32303,-47.9,6.2
2454123.15218,-19.6,5.2
2454186.04763,-14.6,4.6
2454216.06204,-17.5,5.0
2454461.33804,16.6,4.1
2454525.12025,14.7,4.6
2454587.94612,28.3,6.3
2454796.33191,37.5,4.6
2454887.99762,26.9,5.4
2454925.03379,43.4,4.8
2455166.10163,0.1,5.1
2455205.19728,-7.5,4.5
2455233.13003,-7.5,5.1
2455346.97821,-26.8,5.0
2455502.24894,-39.8,6.2
2455558.23852,-27.5,4.7
2455625.05259,-31.8,4.5
NaN,NaN,NaN
