0,1,2
2451247.778165,-5026.8,6.0
2451273.774905,-5044.3,7.0
2451310.583538,-5019.7,13.0
2451310.595621,-5021.3,8.0
2451570.85219,-5005.3,7.0
2451571.841775,-5021.7,7.0
2451572.840978,-5007.4,8.0
2451575.869017,-5034.5,7.0
2451576.841726,-5056.3,6.0
2451577.858187,-5063.8,6.0
2451578.829761,-5044.1,6.0
2451579.859545,-5038.2,7.0
2451580.838898,-4982.1,6.0
2451581.844733,-4994.2,7.0
2451582.841355,-5017.3,6.0
2451583.844053,-5034.8,5.0
2451585.83387,-5048.9,6.0
2451586.788938,-5051.4,6.0
2451587.850227,-5047.0,6.0
2451588.875368,-5051.1,8.0
2451590.850645,-5050.5,6.0
2451605.801578,-5031.2,6.0
2451611.791523,-5049.1,9.0
2451613.787221,-4974.5,10.0
2451614.748112,-5009.5,9.0
2451614.777175,-5008.2,7.0
2451615.82388,-5024.1,9.0
2451619.752564,-5052.5,6.0
2451620.79416,-5049.3,8.0
2451621.693018,-5058.7,7.0
2451622.691914,-5041.2,7.0
2451623.795594,-5033.1,8.0
2451624.700272,-4990.0,7.0
2451625.632936,-4999.6,6.0
2451626.702307,-5005.0,6.0
2451627.666499,-5020.6,6.0
2451628.655702,-5032.3,7.0
2451629.666689,-5048.5,6.0
2451630.650914,-5036.5,6.0
2451631.612383,-5036.0,6.0
2451632.613528,-5059.5,5.0
2451633.667811,-5056.7,6.0
2451634.671767,-5019.5,7.0
2451635.621381,-4963.2,6.0
2451636.678566,-4997.8,6.0
2451638.671009,-5033.9,5.0
2451639.602714,-5042.0,5.0
2451640.69919,-5037.9,6.0
2451641.669297,-5053.8,7.0
2451642.632805,-5052.4,6.0
2451643.694729,-5035.9,8.0
2451644.723793,-5039.9,6.0
2451645.6679,-5015.7,6.0
2451646.722737,-4982.6,7.0
2451664.703829,-5058.8,39.0
2451665.685163,-5053.1,6.0
2451667.681578,-4999.2,10.0
2451669.541855,-4986.5,11.0
2451669.553476,-4991.0,11.0
2451670.542745,-5029.8,7.0
2451671.506434,-5036.7,7.0
2451675.608311,-5045.7,9.0
2451675.619943,-5029.2,9.0
2451684.529098,-5027.5,10.0
2451684.540834,-5023.4,8.0
2451687.526153,-5049.7,6.0
2451689.627465,-4983.2,10.0
2451690.639169,-4863.1,40.0
2451691.618858,-5002.3,8.0
2451692.704388,-5002.8,11.0
2451693.561092,-5035.9,8.0
2451694.573556,-5058.7,8.0
2451696.497441,-5065.4,13.0
2451698.489041,-5042.5,10.0
2451699.627758,-5025.3,8.0
2451700.528391,-4978.3,9.0
2451701.670821,-4990.1,10.0
2451702.567459,-5005.6,8.0
2451746.485776,-5017.3,10.0
2451749.481787,-5031.7,7.0
2451903.848045,-5038.6,5.0
2451956.828266,-5035.0,6.0
2451958.818797,-5048.6,7.0
2451961.813793,-5000.1,5.0
2451962.786278,-4972.2,6.0
2451963.789656,-5007.5,5.0
2451964.82057,-5009.8,5.0
2451967.783358,-5044.4,6.0
2451969.82018,-5041.7,6.0
2451972.778598,-5017.9,8.0
2451973.750997,-4974.6,6.0
2451980.708941,-5044.6,6.0
2451987.789995,-5025.0,7.0
2451988.73493,-5037.8,8.0
2451992.740633,-5040.9,12.0
2451993.749722,-5026.4,9.0
2451995.755455,-4984.1,9.0
2451997.739505,-5019.8,9.0
2452000.67996,-5048.9,8.0
2452001.72027,-5061.9,8.0
2452005.757886,-4990.9,12.0
2452048.551765,-5020.4,26.0
2452289.843906,-4984.8,5.0
2452290.860538,-4999.4,5.0
2452290.873814,-5000.1,7.0
2452291.84005,-5001.7,6.0
2452292.834355,-5013.5,5.0
2452305.852462,-5039.5,5.0
2452309.802223,-5036.0,4.0
2452312.813757,-4996.0,5.0
2452313.820379,-5012.2,6.0
2452317.804225,-5044.8,6.0
2452318.814748,-5042.6,5.0
2452319.798625,-5042.0,4.0
2452320.800489,-5030.2,4.0
2452321.75434,-4998.7,5.0
2452322.82402,-4988.6,5.0
2452323.84093,-4990.0,4.0
NaN,NaN,NaN
