0,1,2
2454494.4526,-11300.0,26.0
2454494.4578,-11345.0,27.0
2454494.4625,-11379.0,27.0
2454494.4675,-11390.0,28.0
2454494.4721,-11354.0,28.0
2454494.4767,-11460.0,29.0
2454494.4813,-11448.0,28.0
2454494.4861,-11419.0,27.0
2454494.4913,-11411.0,27.0
2454494.496,-11457.0,28.0
2454494.5007,-11463.0,28.0
2454494.5054,-11549.0,28.0
2454494.5101,-11482.0,28.0
2454494.5152,-11589.0,28.0
2454494.5202,-11652.0,28.0
2454494.5254,-11611.0,27.0
2454494.5303,-11679.0,27.0
2454494.5352,-11691.0,36.0
2454494.5413,-11667.0,35.0
2454494.5474,-11782.0,34.0
2454494.5535,-11700.0,34.0
2454494.5599,-11649.0,35.0
2454494.5665,-11785.0,34.0
2454494.5738,-11811.0,36.0
2454494.5806,-11783.0,33.0
2454494.588,-11867.0,33.0
2454494.5957,-11767.0,33.0
2454494.6036,-11785.0,35.0
2454494.6123,-11740.0,34.0
2454494.621,-11783.0,35.0
2454494.6305,-11880.0,33.0
2454494.6407,-11843.0,34.0
2454494.6532,-11920.0,36.0
2454494.6668,-11964.0,37.0
2454494.6822,-11913.0,49.0
2454496.2649,-12723.0,50.0
2454497.2609,-10156.0,29.0
2454499.2765,-13006.0,30.0
2454501.2926,-12433.0,31.0
2454501.4628,-12756.0,33.0
2454502.273,-13068.0,24.0
2454503.2614,-10936.0,30.0
2454503.47,-10182.0,40.0
2454504.4321,-12398.0,28.0
2454505.2889,-13132.0,23.0
2454506.2904,-11593.0,25.0
2454511.4534,-13041.0,38.0
2454512.4618,-12246.0,36.0
2454513.3091,-10360.0,52.0
2454516.3517,-10176.0,46.0
2454516.454,-10267.0,71.0
2454551.3044,-10316.0,32.0
2454553.3002,-13135.0,33.0
2454554.3114,-11004.0,19.0
NaN,NaN,NaN
