0,1,2
2447080.99,-44400.0,0.0
2447232.78,-44600.0,100.0
2447465.93,-45100.0,300.0
2447613.78,-45200.0,300.0
2447644.14,-44800.0,100.0
2447917.73,-45100.0,100.0
2448282.83,-45700.0,300.0
2448558.93,-45800.0,300.0
2448606.81,-45800.0,200.0
2448636.76,-45600.0,0.0
2448798.06,-45500.0,100.0
2448848.04,-45500.0,100.0
2448977.76,-45700.0,100.0
2449031.77,-45700.0,100.0
2449177.1,-45400.0,200.0
2449347.89,-45300.0,300.0
2449402.74,-45200.0,400.0
2449567.02,-45300.0,200.0
2449696.82,-45500.0,0.0
2449718.84,-45600.0,200.0
2450082.8,-45200.0,0.0
2450442.85,-45300.0,300.0
2450472.84,-45000.0,0.0
2450648.11,-44800.0,100.0
2450700.95,-45000.0,200.0
2450805.8,-44800.0,100.0
2450936.16,-44600.0,0.0
2451003.07,-44700.0,100.0
NaN,NaN,NaN
