0,1,2
2452986.713028,26409.7,2.4
2453336.797232,26413.3,1.8
2453367.703446,26408.0,1.0
2453371.679444,26414.6,1.2
2453372.672289,26415.0,1.1
2453373.698683,26414.9,1.6
2453375.708263,26407.4,1.1
2453376.644426,26407.4,1.1
2453377.637888,26407.2,1.0
2453378.667446,26411.4,1.3
2453674.790011,26401.2,1.0
2453693.724506,26412.0,1.1
2453695.679077,26416.7,0.9
2453697.762057,26421.7,1.6
2453699.629044,26415.4,1.1
2453721.725478,26412.0,1.4
2453725.600014,26408.2,1.4
2453727.617518,26406.9,1.2
2453784.533236,26405.6,1.1
2453786.526663,26406.8,1.0
2453809.529447,26417.6,1.1
2453810.515057,26418.4,1.0
2453811.510284,26421.1,1.1
2453812.506114,26420.0,1.3
2453813.507893,26414.8,1.1
2453814.507265,26412.3,1.1
2453815.501823,26410.6,1.2
2453817.50249,26411.0,1.0
2454048.826783,26418.4,1.0
2454050.768921,26411.4,0.9
2454052.74897,26406.7,1.1
2454054.812777,26409.3,1.0
2454078.698716,26400.5,0.9
2454080.713033,26406.5,1.2
2454082.712795,26412.3,1.2
2454084.737341,26413.6,1.4
2454114.597344,26405.1,1.4
2454117.631291,26412.2,1.0
2454122.584109,26409.7,1.0
2454135.548955,26414.1,1.0
2454140.552388,26404.0,1.0
2454142.585254,26409.5,1.0
2454166.508802,26409.9,1.1
2454168.505999,26414.1,1.0
2454170.50182,26419.4,1.1
2454174.499424,26409.2,1.2
2454342.888384,26406.8,1.1
2454345.866037,26408.7,1.0
2454385.842984,26398.9,1.3
2454386.803603,26401.5,1.5
2454387.840396,26404.4,1.2
2454390.838236,26408.7,1.2
2454392.803574,26403.0,1.1
2454393.820127,26404.4,1.1
2454394.81728,26402.9,1.2
2454423.739978,26404.5,1.3
2454428.729841,26409.6,1.0
NaN,NaN,NaN
