0,1,2
2453146.689878,35366.21,2.35
2453150.72113,35371.38,1.94
2453506.661928,35403.23,3.28
2453515.682762,35410.41,2.91
2453516.706183,35408.38,3.8
2453544.650439,35407.07,1.29
2453575.529526,35412.6,2.04
2453765.883247,35359.69,1.48
2453789.862142,35347.22,2.0
2453790.891695,35347.91,2.34
2453831.878129,35309.95,1.91
2453833.894708,35315.19,2.51
2453834.793072,35311.72,1.79
2453835.766752,35316.75,1.92
2453862.68937,35281.05,2.22
2453869.760171,35269.2,2.26
2453882.6336,35241.2,1.6
2453886.645454,35237.79,1.89
2454141.891213,34876.71,1.6
2454169.833067,34945.71,1.86
2454173.842331,34949.33,1.83
2454194.919509,34986.57,1.94
2454197.76429,34986.99,1.56
2454199.875525,34985.75,1.86
2454202.767256,34995.57,1.55
2454225.722932,35015.16,2.91
2454253.647281,35062.46,2.92
2454257.63328,35058.09,2.03
2454258.634595,35059.59,1.67
2454259.617251,35061.09,2.7
2454316.466834,35108.19,2.61
2454521.868941,35232.83,0.61
2454523.843516,35222.23,3.76
2454528.845576,35228.25,2.32
2454547.7374,35233.04,2.36
2454548.830829,35238.71,2.22
2454554.803145,35247.46,0.6
2454555.817248,35248.75,0.6
2454557.770244,35253.25,0.71
2454582.619078,35247.12,2.22
2454609.613271,35267.01,1.85
NaN,NaN,NaN
