0,1,2
2447578.73,18.5699996948,9.6999998
2447847.0437,-3.18000006676,8.3800001
2448017.68822,24.3600006104,7.5099998
2448375.6692,-38.4700012207,8.79
2448646.0011,16.6900005341,8.0500002
2448670.7605,-58.9799995422,10.2600002
2448906.0361,-23.1900005341,7.1700001
2448991.9636,-15.1300001144,7.4200001
2448992.8905,-28.5900001526,7.1999998
2449114.7286,43.7200012207,9.1499996
2449306.02125,76.0100021362,6.3499999
2449349.8449,85.9300003052,9.1700001
2449350.927,105.830001831,8.9700003
2449469.6478,130.13999939,8.96
NaN,NaN,NaN
