0,1,2
2452758.08834,24.4,10.8
2453052.17823,-43.9,4.3
2453131.98703,-37.5,4.4
2453160.03439,-32.5,3.6
2453335.31086,-15.4,3.9
2453363.38688,-12.2,3.8
2453424.14553,-1.1,4.8
2453447.22989,-16.1,4.2
2453500.09881,2.3,11.0
2453729.35861,-1.8,3.8
2453834.18777,9.5,5.6
2454093.33261,25.2,3.3
2454495.32067,35.5,4.1
2454560.13449,54.3,4.2
2454592.1362,37.4,3.2
2454857.17673,33.1,4.5
2454864.29286,19.7,3.8
2455205.257,-40.4,3.4
2455269.20359,-23.8,3.1
2455324.04791,-10.3,2.8
2455349.06372,-27.3,4.6
2455526.36838,-11.2,3.8
2455582.2341,-1.4,4.3
2455583.34207,-2.9,4.0
2455624.30459,-7.3,3.2
2455637.10714,-4.8,4.3
2455657.10287,9.1,3.0
2455690.13478,0.0,4.0
2455712.07387,5.0,4.7
2455716.03317,4.8,5.1
2455922.30833,13.0,3.5
2456089.02875,12.9,3.3
2456288.33466,20.6,3.2
NaN,NaN,NaN
