0,1,2
2455570.618144,35794.5,13.3
2455828.890931,36023.3,11.3
2455829.865219,35802.9,9.8
2455830.866138,35932.0,11.5
2455832.894502,35839.1,14.6
2455852.780149,35764.0,15.5
2455856.757447,35728.8,11.5
2455858.689011,35814.6,15.2
2455863.80034,35766.4,10.4
2455864.750293,36069.5,10.0
2455865.812141,35728.3,11.9
2455866.605265,36033.1,10.6
2455867.62872,35758.6,10.3
2455868.759336,35996.6,10.4
2455873.808914,35992.8,10.9
2455886.748911,36046.0,16.3
2455914.700813,35726.1,9.5
2455924.584434,36062.4,10.0
NaN,NaN,NaN
