0,1,2
2454954.81362,-51.56,7.81
2454955.84224,32.48,8.82
2454956.82792,61.5,9.51
2455107.13759,-90.39,8.88
2455109.07573,78.38,9.05
2455112.12944,42.24,7.88
2455135.07184,-39.87,6.92
2455172.95852,-41.57,7.3
2455187.9945,-28.34,8.69
2455190.10225,70.06,7.12
2455192.03996,-146.19,6.26
2455193.05376,-31.04,6.96
2455193.88084,90.74,7.48
2455197.00264,89.62,7.37
2455198.917,4.34,10.58
2455250.89571,129.15,7.46
2455251.90337,-98.98,7.98
2455289.75983,76.11,7.5
2455312.7561,-14.73,7.4
2455313.79897,54.76,8.78
2455466.10653,114.14,7.74
2455468.09041,-14.54,6.61
2455470.11601,-11.17,8.91
2455545.08385,27.02,8.1
2455545.86194,-53.41,8.31
2455611.99999,24.36,16.44
2455698.75509,-64.08,9.64
2455699.76307,16.59,8.07
NaN,NaN,NaN
