0,1,2
2452840.892291,-8.48,7.26
2452933.666733,-11.81,4.58
2453930.951397,25.41,4.08
2454347.740522,76.44,6.37
2454376.744143,88.5,4.07
2454401.617979,86.26,4.55
2454606.945812,62.97,5.54
2454663.924822,46.99,5.37
2454663.938,39.25,2.76
2454703.749028,44.4,5.24
2454732.7988,40.0,3.96
2454752.702889,40.71,6.14
2454782.617353,32.02,6.04
2454986.953099,-3.09,5.05
2455023.896398,-10.58,6.18
2455049.798314,-14.3,6.87
2455101.700768,-23.34,4.92
2455172.53841,-20.96,7.6
2455470.68339,-51.54,4.11
2455496.568795,-54.5,3.56
2455526.556625,-54.25,6.77
2455529.55659,-51.4,5.55
2455548.544742,-46.72,3.67
2455722.947515,-30.38,7.86
2455761.927802,-18.4,5.41
2455790.81433,-16.89,4.45
2455791.852748,-16.59,4.5
2455811.740128,-20.36,6.16
2455812.750735,-25.75,3.56
2455817.780745,-33.4,6.91
2455838.671924,-13.1,5.43
2455840.686936,-7.06,3.68
2455841.664865,-10.98,5.72
2455842.697923,-13.76,5.16
2455845.589786,-7.23,4.97
2455846.72438,-18.09,3.57
NaN,NaN,NaN
