0,1,2
2451367.830021,-10662.0,12.0
2451375.760201,-10682.0,13.0
2451381.750648,-10741.0,7.0
2451384.720313,-10753.0,6.0
2451390.738894,-10656.0,7.0
2451392.646847,-10639.0,6.0
2451394.684897,-10640.0,7.0
2451398.728189,-10659.0,8.0
2451399.700985,-10667.0,7.0
2451400.692008,-10685.0,7.0
2451401.642891,-10703.0,7.0
2451402.709269,-10728.0,15.0
2451403.731085,-10737.0,10.0
2451404.652856,-10739.0,8.0
2451407.65209,-10747.0,11.0
2451408.638923,-10750.0,8.0
2451415.737748,-10630.0,13.0
2451416.649804,-10649.0,5.0
2451417.616162,-10644.0,5.0
2451418.648187,-10625.0,7.0
2451423.644434,-10646.0,5.0
2451431.702277,-10762.0,7.0
2451433.617802,-10751.0,6.0
2451435.578158,-10741.0,9.0
2451436.56367,-10704.0,8.0
2451437.558242,-10686.0,6.0
2451438.589061,-10678.0,5.0
2451439.578701,-10663.0,10.0
2451441.617916,-10634.0,7.0
2451442.601315,-10646.0,6.0
2451443.54467,-10625.0,6.0
2451444.598305,-10628.0,8.0
2451445.500816,-10625.0,12.0
2451445.567547,-10642.0,5.0
2451446.538281,-10650.0,8.0
2451447.6375,-10672.0,10.0
2451450.582598,-10724.0,7.0
2451451.593834,-10731.0,5.0
2451454.506436,-10755.0,11.0
2451455.500645,-10746.0,12.0
2451456.510396,-10741.0,11.0
2451456.525164,-10738.0,12.0
2451458.543541,-10770.0,7.0
2451460.566233,-10704.0,8.0
2451464.509627,-10661.0,6.0
2451480.545571,-10753.0,11.0
2451481.548543,-10739.0,9.0
2451482.509332,-10767.0,14.0
2451487.540488,-10665.0,10.0
2451488.533878,-10665.0,8.0
2451489.514319,-10639.0,10.0
2451492.528817,-10620.0,11.0
2451493.51302,-10619.0,11.0
2451494.510104,-10647.0,10.0
2451497.51616,-10672.0,12.0
2451501.527489,-10738.0,15.0
2451632.900498,-10662.0,6.0
2451635.880323,-10623.0,10.0
2451635.901609,-10651.0,8.0
2451638.892332,-10617.0,7.0
2451638.912611,-10634.0,6.0
2451640.891269,-10638.0,7.0
2451640.907197,-10640.0,6.0
2451641.898813,-10647.0,7.0
2451645.898571,-10710.0,6.0
2451692.899007,-10674.0,7.0
2451696.871596,-10751.0,8.0
2451699.894033,-10746.0,11.0
2451700.759547,-10736.0,7.0
2451701.883158,-10729.0,8.0
2451702.811441,-10719.0,10.0
2451749.758293,-10739.0,6.0
2451751.748764,-10735.0,7.0
2451752.831521,-10733.0,8.0
2451753.785607,-10697.0,7.0
2451755.609713,-10658.0,9.0
2451756.684211,-10647.0,8.0
2451757.644309,-10622.0,9.0
2451758.668133,-10638.0,9.0
2451759.749373,-10633.0,7.0
2451774.674217,-10721.0,8.0
2451777.645005,-10697.0,8.0
2451780.599102,-10639.0,15.0
2451782.691547,-10634.0,10.0
2451783.601344,-10634.0,9.0
2451784.587387,-10615.0,11.0
2451786.655597,-10620.0,7.0
2451788.657937,-10671.0,7.0
2451789.624691,-10678.0,6.0
2451790.548703,-10690.0,7.0
2451791.586226,-10710.0,6.0
2451792.62001,-10707.0,8.0
2451793.549007,-10742.0,9.0
2451794.584698,-10755.0,8.0
2451795.546271,-10754.0,7.0
2451802.608703,-10696.0,9.0
2451830.527909,-10645.0,8.0
2451837.56794,-10675.0,9.0
