0,1,2
2454417.13164,108.6,16.24
2454417.14398,119.28,16.71
2454417.16256,78.87,19.01
2454417.17275,99.93,15.94
2454417.18389,75.77,16.24
2454417.19495,90.34,16.74
2454417.20621,64.9,16.37
2454417.21594,59.26,15.77
2454417.22968,84.55,21.55
2454417.23773,45.4,19.12
2454417.25048,54.91,14.57
2454417.26162,39.53,16.1
2454417.27249,6.8,13.14
2454417.2834,18.77,13.29
2454417.29502,21.32,19.48
2454417.30549,5.71,15.86
2454417.31692,-6.74,14.82
2454417.32796,33.7,14.45
2454417.33911,28.36,15.27
2454417.34993,5.32,16.25
2454419.08778,-140.28,10.18
2454421.92713,36.65,10.99
2454422.17592,66.31,18.3
2454423.13311,88.78,12.96
NaN,NaN,NaN
