0,1,2
2452857.80050132,4744.9,1.5
2452858.62136607,4645.8,2.7
2452858.88919675,4652.2,3.1
2452859.6658024,4749.7,3.8
2452859.90766115,4750.5,2.0
2453543.83351618,4644.2,1.7
2453544.91732052,4737.7,2.0
2453546.90517819,4748.7,2.4
2453550.83327941,4685.8,3.5
2453551.90755217,4701.9,2.8
2453572.86199991,4617.9,3.0
2453573.82101071,4727.2,3.5
2453574.78693042,4644.1,3.3
2453574.9175661,4642.9,3.6
2453575.72676161,4716.4,3.3
2453575.92553323,4747.3,4.0
2453576.71346667,4692.8,1.4
2453576.86293299,4668.1,1.2
2453577.76521662,4684.9,4.7
2453577.91866426,4706.6,3.5
2453578.82741695,4708.7,1.5
2453579.76714084,4645.7,1.2
NaN,NaN,NaN
