0,1,2
2452852.541834,33184.72,1.54
2452854.596492,33188.28,2.25
2453506.793032,33291.44,3.81
2453831.89334,33180.43,1.64
2453832.896004,33178.58,1.78
2453833.897869,33179.67,2.63
2453836.894963,33183.1,1.6
2453860.919573,33192.29,2.47
2453863.78849,33179.88,2.51
2453886.726351,33175.67,1.24
2453921.606991,33189.49,1.63
2453944.556842,33205.89,1.19
2453976.479331,33247.68,1.28
2453980.560756,33250.3,2.55
2454167.860472,33237.14,2.34
2454169.858171,33236.68,2.64
2454173.850015,33244.19,1.95
2454196.826071,33227.42,1.48
2454199.882018,33225.91,1.44
2454200.808656,33223.09,1.85
2454201.910735,33222.44,1.09
2454202.795181,33227.26,1.97
2454226.886058,33221.3,4.3
2454227.810261,33209.65,1.99
2454228.798529,33215.62,1.69
2454229.766644,33220.8,1.96
2454230.838756,33219.25,1.46
2454231.794935,33208.42,1.57
2454232.713425,33214.65,2.29
2454233.903107,33219.37,2.3
2454234.783932,33212.95,1.65
2454253.69872,33203.85,2.65
2454254.731349,33203.59,1.61
2454258.659591,33208.99,2.27
2454260.837471,33210.31,3.08
2454313.649435,33191.61,1.83
2454349.550815,33184.06,3.53
2454393.493188,33183.17,1.55
2454526.824653,33316.45,2.25
2454530.902047,33323.34,1.45
2454547.786305,33311.22,1.78
2454548.903849,33315.12,2.59
2454554.855275,33309.89,1.78
2454582.757801,33291.54,2.45
2454588.928823,33285.45,3.36
2454609.734744,33277.85,2.11
2454612.769428,33278.8,1.21
2454637.793172,33264.91,1.03
2454643.794707,33257.4,1.39
NaN,NaN,NaN
