0,1,2
2449679.78471,0.31,1.29
2449769.65218,-31.25,1.02
2450004.98771,-17.1900005,1.5099999
2450046.82473,-12.3900003,2.1800001
2450048.90533,12.9700003,2.25
2450088.83496,-3.7,2.5999997
2450089.73731,-12.6000004,2.46
2450325.88965,-49.3300018,2.46
2450327.95996,-14.1700001,2.3599999
2450437.81836,41.8199997,2.3800001
2450441.84277,36.5299988,2.6500001
2451132.85059,-25.6200008,4.3499999
2451440.00365,8.0,2.53
2453403.6484,-46.4099998,2.4300001
2453404.64387,-29.7700005,2.6099999
2453773.64564,-70.8499985,2.6099999
2454863.65913,-31.9699993,2.71
2455844.96014,-30.7099991,3.99
2455846.84889,-6.96,2.46
NaN,NaN,NaN
