0,1,2
2451287.803003,-2943.4,4.0
2451287.814751,-2936.9,5.0
2451291.868296,-2928.4,6.0
2451295.832056,-2901.6,6.0
2451297.765684,-2921.9,5.0
2451300.7483,-2900.5,4.0
2451304.884162,-2921.3,7.0
2451307.823618,-2921.2,8.0
2451310.758164,-2899.4,9.0
2451310.770236,-2892.9,7.0
2451335.765194,-2837.4,8.0
2451335.777288,-2835.0,8.0
2451355.662784,-2834.5,5.0
2451367.669938,-2827.6,8.0
2451384.593779,-2795.8,5.0
2451384.605896,-2810.7,5.0
2451395.527284,-2795.2,5.0
2451395.539308,-2805.2,6.0
2451399.513273,-2805.0,5.0
2451400.551079,-2809.3,6.0
2451404.493118,-2783.2,9.0
2451611.882698,-2802.1,5.0
2451614.911399,-2810.7,5.0
2451615.906989,-2802.6,6.0
2451619.901013,-2793.0,6.0
2451620.87235,-2812.3,5.0
2451621.849057,-2824.9,6.0
2451622.798157,-2812.4,7.0
2451623.857509,-2816.6,6.0
2451624.759196,-2820.7,6.0
2451625.756909,-2816.9,5.0
2451626.859398,-2832.2,5.0
2451627.813795,-2829.7,5.0
2451628.782788,-2816.7,7.0
2451629.784178,-2818.1,6.0
2451630.779328,-2821.0,6.0
2451631.777567,-2816.0,5.0
2451632.755399,-2823.0,4.0
2451633.754794,-2830.7,5.0
2451634.72628,-2822.4,7.0
2451635.785574,-2827.0,5.0
2451640.79803,-2831.9,5.0
2451641.765885,-2829.1,5.0
2451642.786428,-2832.8,5.0
2451645.775336,-2842.7,5.0
2451646.840159,-2831.7,5.0
2451689.716052,-2893.0,7.0
2451701.741249,-2905.8,8.0
2451746.615636,-2992.2,9.0
2451749.585326,-3002.7,5.0
2451750.564072,-3004.6,6.0
2451753.563681,-2998.0,6.0
2451758.608917,-3010.4,9.0
2451774.54024,-3071.4,6.0
2451777.535502,-3080.6,7.0
2451780.5083,-3085.0,10.0
2451782.586453,-3076.8,11.0
2451784.533692,-3089.7,10.0
2451785.500589,-3108.9,8.0
2451786.502227,-3088.2,7.0
2451787.534788,-3114.8,8.0
2451809.513545,-3174.4,6.0
2451955.886463,-2905.6,5.0
2451963.877392,-2897.6,4.0
2451964.888824,-2895.6,4.0
2451967.866031,-2892.5,5.0
2451971.86815,-2882.1,4.0
2451976.880487,-2871.6,4.0
2451979.842804,-2859.3,4.0
2452005.855192,-2815.2,8.0
2452047.723047,-2785.5,8.0
2452054.671482,-2783.8,9.0
2452054.685117,-2791.0,10.0
2452072.60522,-2788.2,4.0
2452072.616851,-2790.8,4.0
2452129.627853,-2787.1,5.0
2452133.47326,-2791.5,5.0
2452133.513881,-2801.3,5.0
2452141.547796,-2771.4,4.0
2452150.540896,-2786.2,4.0
NaN,NaN,NaN
