0,1,2
2454915.70975,5199.98,6.11
2454932.616012,5189.56,2.43
2454933.596006,5179.59,2.01
2454934.57997,5191.11,2.48
2454935.607391,5183.04,2.11
2454936.618862,5185.69,2.06
2454937.586167,5189.86,2.75
2454938.635771,5181.61,2.08
2454939.626243,5190.88,2.84
2454940.640105,5189.82,2.36
2454941.593077,5182.86,1.75
2455231.825285,5189.43,3.92
2455234.699686,5188.41,2.96
2455236.839375,5194.23,2.69
2455237.807725,5189.28,2.25
2455238.83698,5200.8,2.03
2455239.791658,5192.71,2.11
2455240.757111,5190.16,3.22
2455241.746534,5201.15,2.48
2455241.882582,5199.84,2.25
2455242.672006,5190.25,2.12
2455242.872455,5193.4,2.16
2455243.704519,5200.77,2.51
2455243.86573,5202.18,2.21
2455244.740468,5201.31,2.01
2455244.861828,5199.5,1.91
2455245.728254,5193.7,2.49
2455245.853341,5193.81,2.48
2455248.588777,5188.14,2.64
2455248.760254,5197.02,2.6
2455248.907447,5194.28,3.63
2455272.674938,5194.58,2.22
2455275.69127,5199.19,2.99
2455276.603667,5196.51,3.03
2455277.679142,5193.67,2.32
2455278.671455,5204.72,2.88
2455279.65482,5191.78,4.03
2455281.602693,5201.84,2.7
2455284.678454,5195.32,2.2
2455295.603811,5190.07,2.61
2455296.602766,5197.29,2.85
2455298.635788,5196.7,2.32
2455299.633165,5205.7,3.33
2455300.570682,5196.02,3.46
2455301.557976,5195.25,2.96
2455349.503137,5194.7,3.81
2455351.52827,5188.45,2.46
2455352.50838,5198.3,2.86
2455353.518891,5197.7,2.48
2455354.499926,5192.98,2.19
2455372.471219,5188.48,2.65
2455373.484911,5195.04,2.99
2455374.470294,5202.54,4.78
2455375.475411,5193.37,2.55
NaN,NaN,NaN
