0,1,2
2454360.4863,-49366.1,44.4
2454362.498,-49517.5,40.7
2454364.488,-49489.1,43.2
2454367.4883,-49441.5,34.3
2454558.8839,-49498.8,31.1
2454559.7708,-49579.8,32.5
2454560.7314,-49573.4,29.5
2454588.7799,-49488.1,28.9
2454591.7778,-49466.1,34.0
2454622.6917,-49397.6,35.1
2454624.6367,-49449.4,36.7
2454651.6195,-49456.4,31.9
2454659.5246,-49469.3,40.5
2454664.6425,-49542.4,35.3
2454665.6593,-49490.5,37.7
2454682.5824,-49500.7,30.9
2454684.6264,-49516.9,35.7
2454685.5145,-49474.1,30.7
2454690.6182,-49577.6,35.0
2454691.6077,-49514.0,40.6
2454939.8457,-49439.4,34.9
2454940.7346,-49583.8,30.9
2454941.852,-49540.8,29.0
2454942.6959,-49477.5,22.7
2454942.8747,-49419.6,29.1
2454943.6655,-49510.3,25.3
2454943.8872,-49588.5,26.8
2454944.6858,-49554.0,25.0
2454944.8689,-49574.6,24.9
2454945.6969,-49544.2,25.2
2454945.8277,-49576.7,26.3
2454946.7289,-49466.2,25.1
2454946.9069,-49457.8,25.6
2454947.6558,-49502.8,26.1
2454947.8694,-49509.2,25.1
2454948.6415,-49520.3,25.1
2454948.8836,-49625.0,25.4
2454949.8646,-49464.3,27.9
2454951.6661,-49523.3,25.0
2454951.8719,-49545.8,27.1
NaN,NaN,NaN
