0,1,2
2451298.862816,-9401.3,3.6
2451299.887396,-9394.9,3.8
2451755.598346,-9334.4,11.3
2451973.901056,-9383.8,3.6
2451975.880104,-9381.9,3.7
2452136.669644,-9372.7,3.7
2452140.637318,-9365.8,3.8
2452142.662767,-9380.2,3.7
2452143.625355,-9366.0,3.7
2452144.641898,-9376.8,3.7
2452145.571119,-9373.8,3.6
2452150.613056,-9362.0,3.6
2452164.524007,-9360.3,3.6
2452168.534181,-9354.1,3.3
2452169.522324,-9364.6,3.7
2452171.538214,-9355.7,3.9
2452172.559328,-9357.3,3.5
2452173.532866,-9356.0,3.3
2452177.550376,-9359.7,3.7
2452178.552546,-9354.4,4.2
2452180.553288,-9349.1,3.3
2452436.705549,-9339.0,3.5
2452715.9158,-9400.3,3.6
2453137.825826,-9356.8,3.5
2453172.732248,-9380.4,3.5
2453237.73458,-9409.3,5.7
2453238.54475,-9409.3,3.6
2453239.574868,-9412.4,3.1
2453239.58489,-9414.4,3.1
2453447.91231,-9370.6,3.1
2453630.526063,-9362.7,3.2
2453632.492165,-9377.0,3.3
2453633.480736,-9363.8,3.4
2453635.509067,-9372.5,4.6
2453638.610152,-9356.8,3.4
2453639.509958,-9363.9,3.4
2453641.512632,-9355.2,3.6
2453643.536254,-9367.4,4.2
2453644.515441,-9367.0,3.3
2453781.889598,-9382.3,3.3
NaN,NaN,NaN
