0,1,2
2454623.46713,20712.0,28.9
2454624.46191,21019.0,22.0
2454652.46587,20512.0,21.0
2454653.46543,20770.0,23.1
2454654.4653,21007.0,21.9
2454656.47564,20511.0,19.3
2454657.46805,20902.0,38.6
2454658.46376,21008.0,30.2
2454660.46652,20604.0,40.0
2454661.46434,20974.0,21.7
2454662.46549,20922.0,19.1
2454663.46607,20547.0,18.8
2454664.46573,20645.0,36.2
2454665.46709,21077.0,30.5
2454827.74752,20683.0,18.8
2454832.74362,21050.0,24.2
2454833.66844,20860.0,21.2
2454834.67693,20548.0,19.1
2454837.67024,20726.0,22.7
2454838.68496,20562.0,24.4
2454839.70064,20936.0,18.5
2454890.61491,20637.0,18.7
2454894.68743,20518.0,29.0
2454895.69238,20894.0,17.9
2454896.6618,21041.0,14.5
2454897.65715,20674.0,17.5
2454898.66015,20544.0,19.7
2454939.53373,20578.0,16.4
2454940.52747,20642.0,15.4
2454941.53928,20996.0,15.6
2454942.52421,20899.0,16.9
2454943.53594,20559.0,19.1
2454944.52955,20798.0,15.5
NaN,NaN,NaN
