0,1,2
2453024.9729,-22.7,3.5
2453025.9709,-42.4,3.7
2453246.14274,-17.2,4.1
2453332.97862,-35.4,3.7
2453406.9436,0.5,4.0
2453607.23421,-5.7,3.9
2453694.19166,8.5,4.2
2453744.01898,19.5,3.3
2454018.30303,-3.9,4.3
2454128.91328,46.5,8.8
2454147.92413,27.8,11.0
2454339.27515,-13.3,3.4
2454757.00848,17.9,3.4
2455135.22351,-2.0,3.7
2455166.06192,-34.5,3.9
2455185.98912,-36.4,3.6
2455203.98979,-46.6,3.1
2455233.95877,-18.5,2.8
2455351.27989,46.7,3.8
2455398.25033,43.5,3.4
2455437.15263,8.2,3.5
2455468.21069,-17.4,3.9
2455499.00815,-14.4,5.1
2455524.96261,-16.9,3.5
2455545.07666,-11.0,4.7
2455579.98277,11.4,4.5
2455581.9515,20.9,3.5
2455582.98312,6.1,3.4
2455587.99681,14.8,4.0
2455610.92984,10.7,4.6
2455624.91445,8.6,4.0
2455758.19046,-2.0,3.5
2455759.20471,-15.3,3.6
2455770.26968,-0.3,3.5
2455785.28326,5.3,3.7
2455789.19561,-35.9,4.3
2455791.3169,-2.9,4.7
2455810.31005,-9.6,3.6
2455811.25892,-9.9,3.2
2455847.04083,1.6,4.1
2455879.06072,-20.9,4.4
2455918.88801,-4.5,4.9
2455922.97437,8.0,3.7
2455938.92083,8.6,3.3
2455943.88388,13.5,3.4
2456088.28662,-19.3,3.7
2456134.27677,-14.3,3.4
2456135.19472,1.4,3.6
2456136.16962,11.0,3.8
2456137.32056,22.7,4.3
2456138.27673,35.3,4.6
2456156.306,44.9,4.7
2456157.21819,26.0,4.4
2456165.14597,33.2,3.6
2456213.20713,-9.1,2.5
2456219.12083,1.3,2.6
2456235.00453,-17.0,2.4
2456238.13304,-18.4,2.3
2456239.9861,-10.3,2.4
2456244.03652,-4.2,2.8
2456247.98096,13.4,4.0
2456252.07358,27.2,3.8
2456283.88204,16.9,3.7
NaN,NaN,NaN
