0,1,2
2451484.784019,50431.0,6.0
2451494.747676,50427.0,6.0
2451505.732571,50427.0,5.0
2451546.673295,50344.0,7.0
2451547.654491,50332.0,6.0
2451574.60309,50261.0,7.0
2451578.607491,50263.0,8.0
2451607.510899,50183.0,6.0
2451787.844881,50265.0,8.0
2451788.869121,50275.0,6.0
2451789.803956,50273.0,6.0
2451793.823268,50265.0,16.0
2451794.895567,50284.0,5.0
2451795.785593,50287.0,9.0
2451809.898224,50330.0,5.0
2451837.846219,50389.0,6.0
2451838.817086,50383.0,6.0
2451839.816485,50398.0,6.0
2451844.817184,50411.0,7.0
2451859.731278,50400.8,6.0
2451863.73104,50408.8,5.0
2451869.65475,50417.6,5.0
2451898.680388,50399.3,5.0
2451908.692698,50389.2,5.0
2451909.709231,50387.9,5.0
2451924.650091,50345.6,7.0
2451924.661711,50344.5,7.0
2451925.672857,50343.4,5.0
2451957.531161,50286.1,7.0
2451965.548776,50242.6,5.0
2451967.541951,50259.9,9.0
2451969.526771,50233.7,5.0
2451971.512842,50242.9,8.0
2451976.504903,50239.5,7.0
2451979.508627,50205.4,6.0
2451981.519564,50205.2,5.0
2451985.544407,50200.4,6.0
2451985.552728,50192.2,7.0
2452167.868363,50274.1,5.0
NaN,NaN,NaN
