0,1,2
2450320.4366,-28543.0,7.0
2450324.5651,-28520.0,8.0
2450324.572,-28517.0,8.0
2450325.5264,-28612.0,8.0
2450325.5323,-28612.0,7.0
2450325.6479,-28619.0,7.0
2450325.6533,-28624.0,7.0
2450326.5842,-28678.0,8.0
2450326.5892,-28668.0,10.0
2450327.5345,-28634.0,8.0
2450327.543,-28637.0,7.0
2450327.6712,-28631.0,7.0
2450328.5435,-28516.0,8.0
2450328.5596,-28532.0,8.0
2450329.4916,-28543.0,7.0
2450329.4965,-28551.0,7.0
2450329.6192,-28568.0,8.0
2450380.4722,-28624.0,8.0
2450381.4117,-28730.0,8.0
2450382.4313,-28736.0,7.0
2450384.3418,-28601.0,7.0
2450385.3961,-28630.0,9.0
2450447.3669,-28627.0,9.0
2450476.2844,-28524.0,8.0
2450479.2641,-28683.0,7.0
2450700.607,-28649.0,8.0
2450701.6122,-28598.0,8.0
2450702.5707,-28515.0,7.0
2450730.5038,-28545.0,8.0
2450733.5478,-28687.0,10.0
2450735.5035,-28544.0,11.0
2450797.3255,-28741.0,8.0
2450821.3223,-28768.0,7.0
2450823.3477,-28657.0,7.0
2450825.3497,-28809.0,8.0
2450825.3547,-28801.0,8.0
2450825.4021,-28768.0,11.0
2450859.2763,-28709.0,8.0
2450863.2778,-28778.0,8.0
2451053.6222,-28660.0,9.0
2451118.4635,-28706.0,9.0
2451118.469,-28684.0,10.0
2451122.4978,-28709.0,11.0
2451152.3842,-28758.0,12.0
2451155.3457,-28612.0,13.0
2451158.3708,-28760.0,9.0
2451174.2994,-28634.0,12.0
2451420.615,-28623.0,8.0
2451421.6332,-28623.0,8.0
2451439.5607,-28630.0,8.0
2451505.4202,-28585.0,8.0
2451508.4294,-28673.0,7.0
2451511.525,-28564.0,9.0
2451556.3543,-28645.0,8.0
2451559.3682,-28743.0,7.0
2451561.3401,-28604.0,8.0
2451587.2654,-28746.0,9.0
2451590.2544,-28636.0,8.0
2451808.531,-28743.0,9.0
2451852.4633,-28573.0,10.0
2451882.3859,-28670.0,8.0
2452159.6317,-28693.0,8.0
2452160.6492,-28638.0,8.0
2452162.5376,-28571.0,8.0
2452216.4137,-28664.0,7.0
2452218.4181,-28658.0,7.0
2452249.3539,-28676.0,8.0
2452250.3273,-28667.0,9.0
2452531.5868,-28707.0,8.0
2452885.5724,-28540.0,8.0
NaN,NaN,NaN
