0,1,2
2453694.156,-168.3,4.2
2453695.155,129.92,4.29
2453697.155,52.46,4.77
2453746.991,151.71,3.4
2453747.997,-184.74,3.2
2453748.936,201.56,2.72
2453749.891,-209.26,3.06
2453750.907,189.65,2.12
2453750.936,195.23,1.85
2453751.883,-170.66,2.09
2453751.937,-196.19,3.68
2453752.948,165.28,2.3
2453752.986,172.9,2.22
2453753.06,197.83,2.11
2453753.124,201.11,2.25
2453753.912,-121.22,2.83
2453753.934,-132.36,2.27
2453753.962,-142.86,1.97
2453754.033,-171.86,2.17
2453754.069,-185.19,2.07
2453775.897,-142.57,3.6
2453776.835,180.54,3.5
2453777.92,-191.64,3.46
2453778.927,193.64,3.43
2453779.925,-207.33,3.8
2453781.064,190.15,3.64
NaN,NaN,NaN
