0,1,2
2453746.75596,88.49,1.7
2453748.79814,138.15,1.73
2453749.79476,151.35,1.67
2453750.8016,169.65,1.76
2453775.77821,235.17,1.83
2453776.80791,253.8,1.81
2453779.82897,239.14,1.64
2453959.13219,97.33,1.55
2453962.07028,152.64,1.51
2453963.10604,165.48,1.68
2453964.13118,194.69,1.7
2453982.03231,132.55,1.2
2453983.08575,146.35,1.7
2453983.9948,166.11,1.32
2453985.00847,187.22,1.57
2454023.95206,114.39,1.77
2454047.95773,166.01,1.74
2454083.90314,32.76,1.33
2454084.8286,63.22,1.63
2454085.86537,84.28,1.56
2454129.92513,113.3,1.43
2454130.73019,133.66,1.32
2454131.85485,151.11,1.77
2454138.7672,261.56,1.37
NaN,NaN,NaN
