0,1,2
2452851.4874,61376.6,1.1
2452853.4807,61173.6,2.9
2452854.5303,61329.7,1.3
2452854.6556,61352.6,2.3
2452855.6167,61340.2,3.3
2452856.5183,61185.0,3.3
2452856.659,61186.7,4.3
2452857.4772,61249.4,1.7
2452857.6565,61287.5,3.1
2452858.4613,61392.5,2.2
2452858.6423,61382.1,2.1
2452859.4782,61249.5,1.7
2452859.5022,61247.7,1.6
2452859.6235,61225.1,1.8
2453047.8845,61363.2,2.9
2453048.8853,61309.1,1.9
2453049.8848,61169.9,1.8
2453050.8724,61304.8,1.0
2453052.8718,61200.4,0.9
2453053.8716,61225.9,1.0
2453055.8885,61264.1,0.9
NaN,NaN,NaN
