0,1,2
2453917.74799,-49.64,1.07
2453919.73517,-42.4,1.74
2454167.89785,50.99,0.87
2454169.89585,47.69,0.74
2454171.90444,51.41,0.76
2454232.81801,50.43,0.82
2454391.4918,-112.11,0.83
2454393.48993,-116.14,0.85
2454529.90084,-192.95,1.02
2454547.91501,-190.21,0.82
2454559.81569,-182.54,1.1
2454569.90363,-189.17,1.31
2454571.88945,-190.03,0.58
2454582.82029,-181.49,0.82
2454618.75558,-173.61,1.27
2454658.69933,-156.68,0.73
2454660.66163,-150.04,0.95
2454661.77222,-151.7,0.65
2454662.67523,-154.15,1.01
2454663.81158,-150.58,0.99
2454664.79004,-147.6,1.11
2454665.78637,-152.21,0.78
2454666.69605,-153.22,0.65
2454670.6726,-151.17,1.13
2454671.60332,-150.03,1.01
2454687.56195,-149.86,0.98
2454721.55487,-133.47,1.11
2454751.49069,-117.35,2.14
2454773.50237,-108.57,0.87
2454916.8198,-44.78,0.6
2454921.89297,-48.26,0.99
2454930.90684,-40.74,0.95
2454931.7951,-40.19,0.91
2454935.81778,-39.01,0.52
2455013.68661,1.94,1.01
2455013.74372,0.0,1.18
2455074.52005,25.37,0.81
2455090.50702,31.96,0.95
2455091.5288,30.62,2.3
2455098.49414,31.37,0.42
2455100.54094,36.65,0.51
2455101.49047,33.88,0.91
2455102.50286,32.35,1.46
2455104.54025,35.68,0.89
2455105.52363,34.53,2.14
2455106.51997,35.83,1.05
2455111.50933,35.28,0.55
2455113.49787,38.06,0.57
2455115.51499,43.93,1.84
2455116.48753,38.8,0.64
2455117.49304,44.05,1.01
2455121.52664,49.34,1.23
2455122.50532,47.43,0.87
2455124.49783,46.58,0.56
2455127.51679,47.31,0.53
2455128.51395,51.17,0.53
2455129.4954,50.53,0.7
2455132.49575,50.21,0.74
2455133.49318,49.77,0.77
2455259.90727,90.78,1.19
2455260.8644,90.78,0.79
2455284.89313,84.51,1.37
2455340.7085,67.31,1.06
2455355.79544,50.55,0.94
2455375.61072,25.37,1.11
2455387.65668,10.96,1.39
2455396.53797,0.18,1.31
2455400.64286,-8.1,0.58
2455401.59478,-5.14,0.95
2455402.59092,4.03,4.06
2455404.64556,-9.17,1.97
2455407.57676,-16.79,0.97
2455424.57544,-40.63,2.18
2455437.61843,-56.65,0.77
2455711.71907,-94.96,2.41
NaN,NaN,NaN
