0,1,2
2453014.92199,13.92,1.61
2453015.9184,20.34,1.45
2453016.92449,14.69,1.65
2453071.8883,18.52,1.79
2453369.04318,-4.59,1.04
2453369.90891,-5.77,0.98
2453397.90482,1.29,1.0
2453746.93249,-9.0,1.13
2453747.97716,-6.34,1.11
2453748.93288,-10.62,1.14
2453749.86191,-13.88,1.03
2453750.86815,-20.34,1.15
2453752.97936,-9.79,0.92
2453775.94527,-9.63,1.01
2453776.8375,-15.35,1.21
2454130.09538,1.43,1.29
2454428.05313,13.21,0.98
2454428.9977,18.79,1.0
2454779.07344,18.32,1.05
2454780.12264,18.86,1.09
NaN,NaN,NaN
