0,1,2
2447195.02805,-83.0642776489,7.3545604
2447224.84768,211.082046509,5.8082309
2447373.72159,179.140075684,5.2563124
2447578.8968,298.170013428,9.3199997
2447710.7528,494.429992676,11.3299999
2447965.0019,69.5,12.4700003
2448018.8493,-64.5,12.8300009
2448376.803,0.0,12.2399998
2448437.7498,10.7399997711,11.8500004
2448670.98861,-10.2712287903,8.8149099
2448746.69332,340.269958496,9.4862051
2448781.78171,62.1908912659,7.3960252
2448847.6743,28.4300003052,10.6700001
2448993.0836,508.209991455,9.9499998
2449068.92397,-44.1616668701,7.1177835
2449096.86904,334.066467285,7.5056853
2449124.78092,161.702728271,7.3584061
2449172.7042,-74.75,11.3299999
2449349.0911,370.440002441,11.4200001
2449411.9709,-62.5600013733,10.9300003
2449469.8129,281.679992676,12.54
NaN,NaN,NaN
