0,1,2
2451068.720838,-13464.0,9.0
2451111.568762,-13455.0,8.0
2451111.578958,-13459.0,8.0
2451116.577986,-13313.0,7.0
2451122.529383,-13438.0,8.0
2451123.609661,-13319.0,9.0
2451130.582559,-13324.0,8.0
2451133.572293,-13535.0,9.0
2451135.549109,-13544.0,8.0
2451137.580732,-13353.0,9.0
2451142.572792,-13553.0,8.0
2451364.827283,-13406.0,8.0
2451366.831493,-13252.0,8.0
2451374.878846,-13371.0,8.0
2451376.899173,-13523.0,11.0
2451381.83541,-13338.0,8.0
2451382.89789,-13484.0,8.0
2451383.867956,-13531.0,8.0
2451384.893221,-13512.0,8.0
2451385.86663,-13427.0,8.0
2451388.792288,-13325.0,8.0
2451392.790983,-13459.0,8.0
2451394.865517,-13258.0,9.0
2451395.789605,-13310.0,8.0
2451396.832957,-13452.0,9.0
2451398.836596,-13527.0,8.0
2451399.817568,-13470.0,8.0
2451400.799591,-13365.0,9.0
2451401.761613,-13275.0,9.0
2451402.702035,-13285.0,10.0
2451403.723917,-13424.0,8.0
2451406.777412,-13485.0,9.0
2451417.75104,-13395.0,8.0
2451418.773522,-13505.0,8.0
2451423.723525,-13272.0,7.0
2451424.800327,-13382.0,9.0
2451431.730285,-13348.0,8.0
2451433.675537,-13526.0,8.0
2451435.623851,-13469.0,8.0
2451437.57835,-13252.0,9.0
2451439.701323,-13462.0,8.0
2451440.710031,-13538.0,9.0
2451443.71186,-13346.0,9.0
2451447.669548,-13532.0,10.0
2451449.676241,-13471.0,8.0
2451451.633068,-13265.0,8.0
2451455.754171,-13540.0,14.0
2451458.641837,-13280.0,9.0
2451463.605338,-13485.0,9.0
2451464.586741,-13393.0,9.0
2451480.624376,-13267.0,13.0
2451481.564973,-13348.0,9.0
2451482.55861,-13472.0,11.0
2451484.611847,-13537.0,11.0
2451486.59652,-13329.0,17.0
2451487.573555,-13262.0,10.0
2451488.559663,-13331.0,10.0
2451489.540088,-13457.0,10.0
2451496.561519,-13442.0,11.0
2451499.529923,-13461.0,11.0
2451534.535316,-13508.0,8.0
2451538.532235,-13340.0,14.0
NaN,NaN,NaN
