0,1,2
2452690.92265,27.9,8.5
2453023.94225,-5.1,3.5
2453216.26485,31.0,3.9
2453363.07042,29.4,3.3
2453405.95862,25.9,3.3
2453426.91976,1.3,5.7
2453579.2083,11.9,3.8
2453612.20484,1.0,3.7
2453729.06747,-12.2,3.2
2453744.06021,-15.3,3.2
2454018.28996,17.7,4.0
2454054.11938,22.3,3.8
2454089.07667,13.7,3.3
2454338.2706,-16.0,3.6
2454416.06811,-20.5,4.0
2454461.00139,-28.1,2.6
2454492.98453,-40.0,4.0
2454756.22236,8.8,5.5
2454796.02126,4.6,4.0
2454818.10723,14.3,3.9
2455101.24771,-8.7,4.3
2455135.26954,-30.8,5.1
2455162.97986,-37.1,3.7
2455188.09633,-32.5,3.6
2455205.95672,-28.7,3.3
2455267.91741,-32.6,6.5
2455351.29097,-45.8,4.1
2455398.26283,-44.0,3.3
2455438.06022,-36.4,3.6
2455468.19458,-28.6,3.9
2455499.02876,-30.3,5.3
2455525.0504,-16.5,3.7
2455550.9981,-10.4,3.4
2455582.91808,2.4,4.2
2455758.20356,-13.2,3.9
2455770.25464,-1.8,3.6
2455786.19124,-11.7,3.1
2455790.2634,-13.1,3.7
2455791.27944,-10.5,3.6
2455811.29985,-21.8,4.3
2455853.19065,-14.5,4.5
2455879.07915,-23.4,4.8
2455881.13007,-28.5,3.2
NaN,NaN,NaN
