0,1,2
2450207.4733,4755.0,7.0
2450212.4956,4758.0,7.0
2450263.3522,5174.0,7.0
2450267.3629,5290.0,8.0
2450477.6726,4860.0,7.0
2450532.5262,4907.0,7.0
2450535.5412,4876.0,7.0
2450557.5415,4775.0,7.0
2450561.5144,4750.0,7.0
2450582.4152,4789.0,7.0
2450587.4123,4817.0,7.0
2450623.4034,5385.0,7.0
2450858.5938,5394.0,7.0
2450885.5718,4879.0,8.0
2450940.4236,4827.0,7.0
2450967.3864,5274.0,7.0
2451024.3477,4758.0,8.0
2451239.6241,4847.0,7.0
2451300.414,4917.0,7.0
2451325.4192,5384.0,7.0
2451588.5781,4859.0,7.0
2451623.513,4776.0,7.0
2451653.5182,4967.0,7.0
2451692.4233,5014.0,7.0
2451956.6495,4785.0,7.0
2452038.5199,5087.0,7.0
2452356.5774,5012.0,7.0
2452361.5896,5125.0,7.0
2452413.5044,4806.0,8.0
2452719.5556,5325.0,7.0
2452748.5272,4929.0,7.0
2452751.5387,4889.0,7.0
2452772.4172,4776.0,7.0
2452776.4905,4774.0,7.0
NaN,NaN,NaN
