0,1,2
2450510.603,15665.0,10.0
2450510.6148,15672.0,11.0
2450511.5282,15678.0,9.0
2450511.5421,15664.0,9.0
2450533.4873,15652.0,9.0
2450533.5026,15644.0,10.0
2450556.4428,15637.0,11.0
2450556.4552,15653.0,10.0
2450624.3549,15630.0,14.0
2450624.3676,15632.0,11.0
2450822.6939,15557.0,8.0
2450861.6277,15548.0,11.0
2450861.6402,15533.0,11.0
2450889.4994,15539.0,8.0
2450889.512,15554.0,9.0
2450912.3976,15521.0,11.0
2450943.4448,15534.0,8.0
2451234.6137,15468.0,10.0
2451299.4403,15459.0,8.0
2451325.3851,15459.0,9.0
2451542.6887,15416.0,10.0
2451587.6202,15418.0,12.0
2451621.518,15404.0,11.0
2451655.4568,15411.0,8.0
2451689.413,15416.0,9.0
2451906.6741,15661.0,12.0
2451951.6681,15717.0,10.0
2451955.5814,15708.0,10.0
2451974.5508,15693.0,12.0
2451977.5641,15679.0,13.0
2451977.5765,15684.0,14.0
2452253.7175,15614.0,13.0
2452308.6978,15614.0,12.0
2452355.5232,15585.0,14.0
2452388.469,15576.0,11.0
2452677.6328,15526.0,14.0
2452719.4746,15474.0,10.0
2452751.4288,15452.0,14.0
2452752.4298,15487.0,11.0
NaN,NaN,NaN
