0,1,2
2455266.6926,-12843.0,27.0
2455293.5807,-13591.0,21.0
2455304.6409,-13212.0,57.0
2455305.5493,-13423.0,25.0
2455306.6464,-12847.0,25.0
2455315.56,-12981.0,23.0
2455316.5339,-13624.0,28.0
2455317.5642,-12977.0,33.0
2455320.4833,-12821.0,30.0
2455359.4568,-13527.0,40.0
2455547.8347,-12842.0,24.0
2455561.8393,-12866.0,26.0
2455562.8651,-13306.0,25.0
2455563.8184,-13402.0,33.0
2455564.7341,-12920.0,24.0
2455565.8211,-13467.0,29.0
2455567.8088,-12870.0,23.0
2455570.7984,-12931.0,23.0
2455572.7427,-12944.0,23.0
NaN,NaN,NaN
