0,1,2
2453570.8176,0.87,1.47
2453576.0255,16.38,1.56
2453576.8579,14.03,1.43
2454251.0462,4.61,1.28
2454318.8554,27.68,1.14
2454339.7544,20.51,1.25
2454343.8855,21.89,1.16
2454633.9129,12.49,1.33
2454634.8953,12.71,1.37
2454635.9216,10.06,1.28
2454637.0538,3.71,1.36
2454637.9282,11.22,1.22
2454638.9721,5.64,1.29
2454639.9825,4.53,1.18
2454641.9386,4.27,1.36
2454644.0757,3.78,1.45
2454674.8405,4.47,1.29
2454688.8406,-7.39,1.36
2454930.0681,7.13,1.38
2454930.07,5.49,2.16
2454956.1303,-0.07,1.27
2454964.048,6.96,1.23
2454985.1079,-1.27,1.47
2455016.9568,-16.55,1.27
2455019.0135,-18.16,1.5
2455041.907,-10.2,1.33
2455043.7946,-11.64,1.37
2455048.7836,-14.61,1.41
2455077.7308,-11.39,1.18
2455106.7446,2.18,1.29
2455135.7359,8.32,1.33
2455229.1718,-1.5,1.32
2455232.1564,-9.79,1.29
2455256.1429,-17.1,1.25
2455286.1172,-14.85,1.29
2455350.9342,-15.92,1.19
2455380.7878,-13.97,1.37
2455455.7291,3.08,1.21
2455486.7349,-4.27,1.3
2455500.7174,1.43,1.28
2455521.6869,-12.83,1.46
2455522.6823,-15.26,1.42
2455607.1406,-24.51,1.25
2455636.1381,-9.79,2.91
2455668.0865,-17.46,1.14
2455669.0153,-14.03,1.27
2455671.0647,-7.97,1.34
2455701.1294,3.91,1.37
2455723.9194,3.25,1.42
NaN,NaN,NaN
