0,1,2
2453509.928056,-24032.56,0.66
2453510.928367,-24017.9,0.91
2453701.542843,-24029.93,0.41
2453702.532514,-24018.17,0.46
2453703.531084,-24018.24,0.36
2453704.530683,-24026.39,0.4
2453705.544423,-24027.91,0.35
2453706.530181,-24018.9,0.45
2453707.52986,-24021.4,0.59
2453708.551863,-24032.2,0.46
2453709.53991,-24028.77,0.57
2453710.539622,-24018.23,0.49
2453930.824911,-24056.5,0.66
2453931.779782,-24052.01,1.04
2453932.776323,-24045.71,0.65
2453933.73514,-24044.73,0.8
2453934.739643,-24058.3,0.7
2453935.739712,-24057.2,0.69
2453936.730288,-24045.21,0.76
2453946.762931,-24060.75,0.71
2453951.833961,-24051.68,0.74
2453975.734459,-24059.42,0.69
NaN,NaN,NaN
