0,1,2
2452222.81228,44800.0,600.0
2452223.80877,35800.0,600.0
2452224.66901,42700.0,600.0
2452224.86336,36200.0,600.0
2452225.66413,48400.0,600.0
2452225.86741,45600.0,600.0
2452226.64503,41900.0,600.0
2452226.86862,46500.0,600.0
2452249.68494,46700.0,600.0
2452249.84111,44200.0,600.0
2452250.71014,43600.0,600.0
2452250.84013,47300.0,600.0
2452251.57847,35300.0,600.0
2452251.84741,40100.0,600.0
2452252.56152,42800.0,600.0
2452252.85251,35100.0,600.0
2452253.58805,47700.0,600.0
2452253.83796,43400.0,600.0
2452255.57918,35600.0,600.0
2452255.85444,41100.0,600.0
2452256.62159,41000.0,600.0
2452256.8287,35000.0,600.0
2452257.63828,47200.0,600.0
2452257.8304,43200.0,600.0
2452258.60043,42800.0,600.0
2452258.83791,47800.0,600.0
2452259.59877,34900.0,600.0
2452259.81707,41000.0,600.0
2452260.71903,37300.0,600.0
2452261.60539,47200.0,600.0
2452261.78653,43700.0,600.0
2452262.62424,43800.0,600.0
2452263.66468,36100.0,600.0
2452263.79631,40000.0,600.0
2452264.63877,39900.0,600.0
2452264.81475,34100.0,600.0
2452265.57893,47100.0,600.0
2452265.77095,44200.0,600.0
2452266.57995,42900.0,600.0
2452266.8099,48400.0,600.0
2452268.70639,36500.0,600.0
2452269.66496,46400.0,600.0
2452269.80313,42800.0,600.0
2452270.63044,45000.0,600.0
2452270.80127,47100.0,600.0
2452271.63102,35800.0,600.0
2452288.68793,35700.0,600.0
2452289.55172,46400.0,600.0
2452289.86044,40100.0,600.0
2452290.59302,45700.0,600.0
2452290.84968,47300.0,600.0
2452291.56386,36300.0,600.0
2452291.85643,43700.0,600.0
2452292.55775,38700.0,600.0
2452292.85072,36800.0,600.0
2452293.55757,46700.0,600.0
2452293.82131,40100.0,600.0
2452301.58285,45400.0,600.0
2452301.77166,41300.0,600.0
2452302.58846,46000.0,600.0
2452302.76399,47600.0,600.0
2452303.5786,38800.0,600.0
2452303.75303,42900.0,600.0
2452304.55937,36200.0,600.0
2452304.74786,35600.0,600.0
2452305.578,44500.0,600.0
2452305.74603,42000.0,600.0
2452306.58499,46600.0,600.0
2452306.74436,47700.0,600.0
2452307.74355,42600.0,600.0
2452308.57626,35900.0,600.0
2452308.70185,35200.0,600.0
2452309.6092,43800.0,600.0
2452309.75523,41000.0,600.0
2452310.62174,47500.0,600.0
2452310.735,48400.0,600.0
2452311.65968,42200.0,600.0
2452311.78178,45000.0,600.0
2452312.72198,35200.0,600.0
2452320.54183,36400.0,600.0
2452321.58053,43400.0,600.0
2452321.67885,41500.0,600.0
2452322.56938,47100.0,600.0
2452322.68263,47600.0,600.0
2452323.63485,42000.0,600.0
2452324.53516,35300.0,600.0
2452324.68467,35200.0,600.0
2452324.81345,37300.0,600.0
2452325.52901,43700.0,600.0
2452325.80567,36300.0,600.0
2452326.5293,46800.0,600.0
2452326.75988,46500.0,600.0
2452327.53635,39800.0,600.0
2452328.5274,35900.0,600.0
2452343.58973,42200.0,600.0
2452344.5414,35000.0,600.0
2452344.74927,38800.0,600.0
2452345.51136,42400.0,600.0
2452346.51091,47200.0,600.0
2452346.71105,46300.0,600.0
2452347.62829,43500.0,600.0
2452347.7335,46600.0,600.0
NaN,NaN,NaN
