0,1,2
2455485.3531,-821.0,11.0
2455486.4051,-953.0,14.0
2455488.3582,-883.0,13.0
2455489.371,-934.0,16.0
2455519.3509,-1127.0,12.0
2455523.295,-1079.0,11.0
2455524.3205,-1104.0,15.0
2455525.3292,-1001.0,11.0
2455527.3109,-963.0,12.0
2455529.3862,-1010.0,10.0
2455540.3215,-1145.0,18.0
2455559.2497,-1052.0,10.0
2455563.2598,-1100.0,10.0
2455564.2396,-969.0,11.0
2455579.2475,-1075.0,12.0
2455581.237,-994.0,12.0
2455583.2417,-935.0,15.0
2455585.2437,-966.0,11.0
2455586.277,-1068.0,10.0
2455588.2466,-983.0,10.0
2455745.574,-935.0,14.0
2455753.6075,-982.0,18.0
2455760.6012,-984.0,31.0
2455763.5721,-850.0,20.0
2455764.5729,-979.0,23.0
2455766.5778,-916.0,19.0
2455768.5387,-886.0,15.0
2455771.5908,-982.0,12.0
2455773.5791,-914.0,10.0
2455795.3677,-902.0,20.0
2455795.3802,-913.0,18.0
2455795.39,-894.0,17.0
2455795.3991,-878.0,18.0
2455795.4081,-917.0,18.0
2455795.4163,-856.0,18.0
2455795.4236,-904.0,18.0
2455795.4313,-902.0,18.0
2455795.4417,-948.0,18.0
2455795.4506,-975.0,18.0
2455795.4604,-882.0,18.0
2455795.4694,-904.0,18.0
2455795.479,-911.0,18.0
2455795.4878,-911.0,18.0
2455795.4969,-906.0,18.0
2455795.5065,-903.0,19.0
2455795.5164,-901.0,19.0
2455795.5264,-912.0,19.0
2455795.5364,-914.0,19.0
NaN,NaN,NaN
