0,1,2
2454024.3429,-12.0,9.6
2454047.3387,-37.4,5.6
2454075.2415,2.2,5.3
2454094.3171,8.5,4.9
2454131.2972,30.4,5.1
2454151.2206,7.7,4.4
2454176.2617,-8.8,7.2
2454214.1201,-6.2,7.1
2454243.0406,23.1,7.5
2454262.0463,16.2,4.5
2454452.3084,22.6,9.1
2454491.2702,-21.4,4.3
2454527.234,-27.8,4.0
2454561.1034,14.6,6.4
2454565.0837,18.2,4.4
2454594.0472,43.3,5.3
2454634.9712,-6.7,3.4
2454790.3591,-20.6,6.3
2454816.35,-39.9,4.4
2454863.2825,2.9,7.2
2454863.341,0.6,7.4
2454881.175,20.7,5.4
2454881.3355,17.3,4.9
2454913.2182,31.7,4.0
2454927.1213,34.7,4.2
2454934.2081,32.0,8.0
2454937.0928,5.5,5.4
2454948.9873,-0.8,4.7
2454984.0086,-34.5,3.7
2454988.9737,-43.1,4.1
2455025.9988,-9.8,7.3
2455026.9737,8.0,6.8
NaN,NaN,NaN
