0,1,2
2454866.098,24.11,5.73
2454866.10107,17.47,5.86
2454866.94,1.93,5.81
2454867.91576,-5.81,6.09
2454869.08575,12.59,5.72
2454871.03478,5.22,6.13
2455140.18702,-42.28,5.56
2455140.19229,-36.9,6.07
2455227.06602,-37.51,5.82
2455317.85529,-4.99,5.4
2455317.85839,-9.87,5.33
2455317.86143,-3.89,5.31
2455495.13719,51.81,11.84
2455525.22369,50.62,5.68
2455526.21028,31.35,5.66
2455581.09317,38.45,5.83
2455601.00002,14.37,6.01
2455670.87749,-10.7,13.99
2455706.84304,-12.95,5.68
2455783.30394,-43.2,5.85
2455783.31112,-39.91,6.72
NaN,NaN,NaN
