0,1,2
2450207.3648,11175.0,7.0
2450477.6002,11164.0,7.0
2450532.4115,11197.0,7.0
2450532.4172,11198.0,7.0
2450532.4265,11186.0,7.0
2450532.4321,11185.0,7.0
2450532.4413,11183.0,7.0
2450532.4466,11191.0,7.0
2450557.4235,11196.0,7.0
2450582.3557,11202.0,8.0
2450767.7048,11277.0,7.0
2450821.6242,11273.0,7.0
2450826.6455,11270.0,7.0
2450826.6516,11281.0,7.0
2450884.4573,11266.0,7.0
2450911.444,11269.0,7.0
2450911.4561,11275.0,7.0
2450938.3456,11278.0,8.0
2450938.3614,11290.0,9.0
2450970.346,11274.0,7.0
2451174.6728,11224.0,8.0
2451234.4857,11215.0,7.0
2451266.4164,11187.0,8.0
2451324.3663,11185.0,7.0
2451508.6987,11176.0,7.0
2451542.6385,11177.0,7.0
2451587.5644,11190.0,7.0
2451621.4418,11180.0,7.0
2451655.4028,11190.0,7.0
2451690.3978,11194.0,7.0
2451883.7067,11270.0,7.0
2451909.6771,11268.0,8.0
2451950.6479,11270.0,7.0
2452038.4214,11264.0,8.0
2452078.3565,11254.0,7.0
2452249.683,11231.0,9.0
2452355.5093,11191.0,8.0
2452356.4997,11191.0,8.0
2452614.712,11164.0,9.0
2452678.5739,11181.0,7.0
2452718.5215,11189.0,7.0
2452747.4011,11188.0,7.0
2452751.4008,11192.0,7.0
NaN,NaN,NaN
