0,1,2
2453420.2939,195400.0,33500.0
2453422.2517,126700.0,36200.0
2453422.2627,112000.0,33100.0
2453511.0423,281900.0,29900.0
2453514.0647,249400.0,25600.0
2453514.0779,304800.0,20600.0
2453775.2678,243100.0,30600.0
2453778.3433,220600.0,30300.0
2453839.1013,229100.0,36600.0
2453839.1229,204400.0,18600.0
2453839.1462,246700.0,31800.0
2453841.1569,227500.0,28900.0
2453891.0521,-124400.0,18300.0
2453894.0998,-178100.0,22700.0
2454045.3959,78700.0,21100.0
2454046.3706,58300.0,26700.0
2454132.3744,249100.0,30900.0
2454132.3976,253200.0,19700.0
NaN,NaN,NaN
