0,1,2
2454806.15,-22.03,1.98
2454807.075,-18.78,1.83
2454808.057,-13.83,1.96
2454809.069,-21.81,1.88
2454810.149,-15.43,1.88
2454811.122,-12.8,1.65
2454847.038,3.99,1.8
2454929.814,59.4,1.63
2454955.878,69.74,1.6
2454963.915,68.12,1.49
2454983.77,64.81,1.59
2454984.827,48.72,1.53
2454987.759,63.15,1.54
2454988.75,63.85,1.6
2455014.741,57.09,1.72
2455015.75,61.18,1.58
2455164.112,-21.86,1.83
2455172.15,-26.29,2.05
2455173.097,-31.15,1.93
2455189.119,-40.47,1.85
2455260.941,-26.13,1.65
2455285.854,-12.17,1.75
2455311.81,-5.48,1.43
2455312.791,2.81,1.56
NaN,NaN,NaN
