0,1,2
2455284.9813,57.6,9.5
2455286.971,-46.7,19.1
2455335.8584,-59.8,18.8
2455337.869,-0.3,23.1
2455346.8415,-56.9,38.0
2455349.8134,16.9,29.0
2455357.7918,48.4,25.7
2455359.7847,0.1,21.3
2455363.7848,67.8,19.3
2455370.7339,-77.6,13.1
2455395.6901,-76.7,22.7
2455397.8812,94.8,34.5
2455399.8848,-25.2,29.2
2455405.6752,-72.3,35.0
2455470.6934,-24.0,27.0
2455494.6203,-70.9,25.9
2455497.6337,66.4,15.1
2455498.6031,-12.6,23.8
2455501.6037,110.5,18.0
2455502.5925,66.4,37.9
2455504.5953,-37.6,22.9
2455506.5891,84.1,22.7
2455508.6009,-10.9,34.0
2455509.5755,-41.4,31.9
NaN,NaN,NaN
