0,1,2
2453051.708713,-31.26,6.99
2453123.534122,82.88,4.25
2453124.544363,83.15,5.07
2453128.572537,107.73,5.18
2453189.537754,153.6,4.77
2453234.499843,144.65,7.14
2453238.357596,144.09,6.15
2453301.42151,88.4,4.84
2453302.50649,88.82,12.63
2453303.341835,109.82,8.05
2453425.520312,-143.8,6.56
2453454.631345,-167.7,4.87
2453460.388104,-199.74,5.17
2453461.524772,-176.39,4.14
2453476.501768,-219.4,3.85
2453481.518826,-250.38,5.3
2453482.527922,-209.2,4.6
2453483.461198,-196.0,4.69
2453484.469635,-203.42,3.77
2453515.5206,-180.4,4.12
2453637.321156,39.76,6.49
2453638.39173,81.02,5.21
2453654.389332,150.52,4.69
2453655.379064,95.81,4.6
2453655.59621,115.84,4.93
2453656.40139,41.84,4.94
2453656.405661,42.25,4.67
2453657.375775,163.34,4.76
2453657.599842,127.62,5.87
2453840.45452,45.65,4.38
2453840.532516,37.43,4.15
2453861.463582,-38.92,6.01
2453863.407248,-8.1,6.53
2453899.479327,-148.17,5.69
2453900.444086,-138.29,5.57
2453901.507084,-150.42,5.15
2453904.470771,-101.95,7.05
2453905.494222,-173.77,6.25
2453905.537161,-167.79,5.26
2453995.331026,-197.52,6.12
2454041.272281,-150.44,5.11
2454047.246242,-151.41,6.31
2454096.225428,-48.05,5.95
2454099.228459,-24.55,5.54
2454099.232683,-21.52,4.9
2454136.425278,13.29,6.38
2454138.554149,48.35,11.19
2454155.590866,69.29,5.74
2454170.642896,67.17,5.21
2454171.669516,129.17,4.88
2454192.59361,95.7,4.19
2454278.472906,189.91,4.0
2454309.39745,119.08,5.57
2454309.401744,111.43,8.14
2454330.340189,107.54,5.71
2454337.321286,42.06,5.43
2454338.344381,88.3,6.59
2454338.545262,59.28,7.98
NaN,NaN,NaN
